green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_spatial_term_sum,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
34.365715740740725,8.109887037037032,9.498135185185177,17.60802222222221,0.46057910051941814,0.004830166462962965,0.27431624074548544,20,0,0,0,1.0,20,20,0.8090695244640546,20,1.0,1.0,0.9999999999999998,0.004830166462962966,200.16667916666665,6,6,0.7150896215511987,287.0,2,2,0.6183369727131154,206.37501250000003,8,8,0.4591644141312546,250.0,2,2,0.0,109.0,2,2,0.0,207.20000875,20,20,1.0,0.00024150832314814825,0,0.0,0.7259442592592592,0,2.7740789414120317,20,0.0,20,55.48157882824061,0,20.0,0.0,1.0,1.0,0,,e3b0c44298fc1c14,0,1,355,-76.3033292592593,-23.23324578215952,0.99,3.881624211135694,18,20,0.47368421052631576,26234,1715.2835549295776,1614.35,2452.1028,3422.202159999991,355,4.28241014084507,1.914,13.879299999999999,16.4666,1775,15.022902294,1147.4296875,0.0
