green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_spatial_term_sum,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
142.78175954479175,10.38299876861113,7.190723453611106,17.573722222222237,0.590825246769957,0.003699191714491664,0.21049562908272101,20,0,0,0,1.0,20,20,0.9322102624458453,20,1.0,1.0,0.9999999999999998,0.0036991917144916647,489.1666708333334,6,6,0.782525459551136,522.0000071428572,7,7,0.9083231319419658,447.00000624999996,4,4,0.18813749776212146,605.0,2,2,0.0,998.0,1,1,0.0,529.250005,20,20,1.0,0.0001849595857245832,0,0.0,0.3645555555555555,0,1.8932993637630664,20,0.0,20,37.865987275261325,0,20.0,0.0,1.0,1.0,0,,e3b0c44298fc1c14,0,1,999,-53.68383428983394,-5.7342097333356685,0.99,3.916281570163691,23,20,0.5348837209302325,26234,1754.071998998999,1619.44,2587.739699999999,3416.161999999999,999,4.373065465465466,1.954,13.989700000000003,15.901860000000013,4995,127.119772395,1151.56640625,0.0
