green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length
6854.853491188628,5404.09021981487,10676.915981077205,16081.006200892076,0.33605423393935907,6.797968985390954,0.42273281288914893,100000,0,10,99990,10234,0.5591716262662814,100000,1.0,1.0,5615.7467707041915,3282,8768,0.5409176757170265,4492.210053885748,870,9996,0.6040612981359833,4987.941358586168,2092,10208,0.47857212076797184,4606.058682828607,1091,10644,0.023078033936859296,5999.031204857511,863,16627,0.38107259896128864,5715.056422602506,926,3247,0.38040858651409026,4205.293813953489,43,7062,0.007484356873418003,5605.392695963259,379,11846,0.5344871343004751,5460.009456355352,344,14479,0.6519539001645113,5749.64962790698,344,7113,0.7072710103880538,5318.5252453916655,99990,10234,0.10234,0.0006642533696883871,1,10000
