green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length
6864.825797683554,5394.117913319887,10661.125953939234,16055.24386725912,0.3359723438595609,6.789610433221131,0.4228905203406433,100000,0,10,99990,10512,0.559985098187684,100000,1.0,1.0,4993.793324822591,705,752,0.5434894815603533,5636.414306802613,3192,18512,0.6010400465929858,5657.1946846915,3437,32717,0.47783616170448046,4486.942,11,11,0.023373936567301676,5741.328038128738,1000,3898,0.38107421250116513,5471.344484478269,1114,10116,0.3800189729123011,4372.952523489931,149,12211,0.0074724132334435004,5629.875785522786,373,16696,0.5345820534959783,5689.757586803917,63,70,0.654543130877291,5651.620890661269,468,5007,0.7075115539348378,5574.250946274182,99990,10512,0.10512,0.0006458914034647194,1,10000
