green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length
6818.176665816616,5440.767045186787,10842.781055562136,16283.548100748923,0.3341266296217439,6.904490066823963,0.42401631536964646,100000,0,10,99990,22987,0.5561797840458917,100000,1.0,1.0,5402.995430435857,3922,24566,0.5393164102322527,5402.469538261202,4048,19222,0.5988036215506936,5562.854824663938,5049,9651,0.4765998649940222,5542.831516583801,3741,8125,0.022718635359863466,5555.832499831131,1642,5374,0.3797749424915901,5635.872154077428,1223,4840,0.3794866375752584,5568.892432664757,2094,6334,0.007317030201518025,5513.31342675812,436,4286,0.5342025018796276,5291.2206812652075,411,9927,0.6511210229992398,5488.735059449038,421,7665,0.7068192613943568,5500.856773810109,99990,22987,0.22987,0.0003003649918138062,1,10000
