green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
197.64107882500008,29.893932407407586,0.7348675925925924,30.62880000000018,0.976007300560499,0.000666373120370372,0.02175642272535549,35,0,0,0,1.0,35,35,0.8686183183612413,35,1.0,1.0,0.9999999999999998,0.0006663731203703721,316.625,16,16,0.992584829816677,348.9230769230769,13,13,0.9445373820945122,379.0,6,6,1.0,0.0,0,0,0.0,0.0,0,0,0.0,339.3142857142857,35,35,1.0,1.9039232010582057e-05,0,0.0,0.36810240740740735,0,0.4607999999999994,35,0,0.0,35,0,35,35,9.216000000000003,0,35.0,0.0,0.0,0,0.0,0,,e3b0c44298fc1c14,0,0,0,35,0,0,0,0,0.0,0,0,e576eaf6f6b4d4ed,/home/joshua/rl-cloudsimplus-greenscheduling/reports/manifests/policy_degradation/primary_v13_final_six/c14_recurrent_shrink75_k4_option_ledger.csv,1,608,21.972537592592555,17.08338812701223,0.999,7.1917407741438915,32,3,0.9142857142857143,41897,2759.5378355263156,2827.5045,3388.49325,3671.32545,608,3.845692434210526,1.9385,10.921499999999996,14.487,3040,23.486448259,997.53515625,0.0
