step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
420,0,0.0,0.0,555.4000244140625,0.0,0.0,0.0,0.0,0.0,357.1787414550781,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,10.944328308105469,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.15937499701976776,0.0,0,0,0,34,94
421,0,0.0,0.0,515.7466430664062,0.0,0.0,0.0,0.0,0.0,348.31280517578125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,11.087591171264648,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.15390625596046448,0.0,0,0,0,36,92
422,0,0.0,0.0,626.3133544921875,0.0,0.0,0.0,0.0,0.0,352.11248779296875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,11.261567115783691,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.15625,0.0,0,0,0,36,92
423,0,0.0,0.0,681.82666015625,0.0,0.0,0.0,0.0,0.0,352.11248779296875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,11.450963020324707,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.15625,0.0,0,0,0,36,92
424,0,0.0,0.0,674.9299926757812,0.0,0.0,0.0,0.0,0.0,349.5793762207031,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,11.638443946838379,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.15468749403953552,0.0,0,0,0,37,91
425,0,0.0,0.0,668.0333251953125,0.0,0.0,0.0,0.0,0.0,347.0462646484375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,11.82400894165039,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.15312500298023224,0.0,0,0,0,39,89
426,0,0.0,0.0,594.6866455078125,0.0,0.0,0.0,0.0,0.0,343.2465515136719,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,11.9891996383667,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.15078124403953552,0.0,0,0,0,41,87
427,0,0.0,0.0,623.2666625976562,0.0,0.0,0.0,0.0,0.0,347.0462646484375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,12.162328720092773,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.15312500298023224,0.0,0,0,0,41,87
428,0,0.0,0.0,516.0133056640625,0.0,0.0,0.0,0.0,0.0,343.2465515136719,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,12.305665969848633,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.15078124403953552,0.0,0,0,0,44,84
429,0,0.0,0.0,636.3733520507812,0.0,0.0,0.0,0.0,0.0,338.1802978515625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,12.482436180114746,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.14765624701976776,0.0,0,0,0,44,84
430,0,0.0,0.0,639.9066772460938,0.0,0.0,0.0,0.0,0.0,334.380615234375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,12.660188674926758,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.14531250298023224,0.0,0,0,0,48,80
431,0,0.0,0.0,643.4400024414062,0.0,0.0,0.0,0.0,0.0,345.7796936035156,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,12.838921546936035,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.15234375,0.0,0,0,0,41,87
432,0,0.0,0.0,649.7933349609375,0.0,0.0,0.0,0.0,0.0,345.7796936035156,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,13.01941967010498,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.15234375,0.0,0,0,0,42,86
433,0,0.0,0.0,719.1533203125,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,13.219184875488281,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,45,83
434,0,0.0,0.0,666.239990234375,0.0,0.0,0.0,0.0,0.0,340.71343994140625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,13.404251098632812,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.14921875298023224,0.0,0,0,0,46,82
435,0,0.0,0.0,679.7833251953125,0.0,0.0,0.0,0.0,0.0,338.1802978515625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,13.593079566955566,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.14765624701976776,0.0,0,0,0,46,82
436,0,0.0,0.0,693.32666015625,0.0,0.0,0.0,0.0,0.0,336.91375732421875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,13.785670280456543,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.14687499403953552,0.0,0,0,0,48,80
437,0,0.0,0.0,613.306640625,0.0,0.0,0.0,0.0,0.0,336.91375732421875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,13.956033706665039,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.14687499403953552,0.0,0,0,0,48,80
438,0,0.0,0.0,598.5,0.0,0.0,0.0,0.0,0.0,328.0478210449219,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,14.122283935546875,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.14140625298023224,0.0,0,0,0,48,80
439,0,0.0,0.0,683.0133056640625,0.0,0.0,0.0,0.0,0.0,347.0462646484375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.7602653503418,14.312009811401367,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.15312500298023224,0.0,0,0,0,40,88
440,0,0.0,130.13999938964844,692.1533203125,0.0,0.0,0.0,0.0,0.0,350.845947265625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.796417236328125,14.504274368286133,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.15546874701976776,0.0,0,0,0,40,88
441,0,0.0,194.6666717529297,604.4533081054688,0.0,0.0,0.0,0.0,0.0,350.845947265625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.031314849853516,35.85049057006836,14.672178268432617,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.15546874701976776,0.0,0,0,0,40,88
442,0,29.639999389648438,151.5066680908203,565.3733520507812,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.03955078125,35.892574310302734,14.82922649383545,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,40,88
443,0,0.8866666555404663,100.3066635131836,500.739990234375,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,35.92043685913086,14.968320846557617,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,40,88
444,0,0.0,102.74666595458984,515.219970703125,0.0,0.0,0.0,0.0,0.0,339.4468688964844,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,35.948978424072266,15.111437797546387,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0,0,0,40,88
445,0,0.0,157.51333618164062,302.5466613769531,0.0,0.0,0.0,0.0,0.0,333.11407470703125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,35.992733001708984,15.195478439331055,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.14453125,0.0,0,0,0,40,88
446,0,0.0,158.39999389648438,272.4266662597656,0.0,0.0,0.0,0.0,0.0,326.78125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.0367317199707,15.27115249633789,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.140625,0.0,0,0,0,42,86
447,0,0.0,152.43333435058594,292.2133483886719,0.0,0.0,0.0,0.0,0.0,316.64874267578125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.07907485961914,15.352322578430176,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.13437500596046448,0.0,0,0,0,44,84
448,0,0.0,200.82666015625,344.3800048828125,0.0,0.0,0.0,0.0,0.0,344.51312255859375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.13486099243164,15.447983741760254,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.0,0,0,0,42,86
449,0,0.0,418.49334716796875,161.03334045410156,0.0,0.0,0.0,0.0,0.0,344.51312255859375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.25110626220703,15.492714881896973,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.0,0,0,0,42,86
450,0,0.0,502.6266784667969,201.94667053222656,0.0,0.0,0.0,0.0,0.0,340.71343994140625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.39072799682617,15.548811912536621,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.14921875298023224,0.0,0,0,0,42,86
451,0,0.0,738.8800048828125,183.7866668701172,0.0,0.0,0.0,0.0,0.0,345.7796936035156,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.595970153808594,15.599863052368164,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.15234375,0.0,0,0,0,41,87
452,0,0.0,732.433349609375,180.43333435058594,0.0,0.0,0.0,0.0,0.0,345.7796936035156,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,36.79942321777344,15.649983406066895,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.15234375,0.0,0,0,0,40,88
453,0,0.0,1032.9200439453125,181.16000366210938,0.0,0.0,0.0,0.0,0.0,350.845947265625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,37.08634567260742,15.700305938720703,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.15546874701976776,0.0,0,0,0,40,88
454,0,0.0,1030.3199462890625,213.22666931152344,0.0,0.0,0.0,0.0,0.0,347.0462646484375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,37.3725471496582,15.759535789489746,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.15312500298023224,0.0,0,0,0,40,88
455,0,0.0,1288.38671875,122.5199966430664,0.0,0.0,0.0,0.0,0.0,344.51312255859375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,37.730430603027344,15.79356861114502,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.0,0,0,0,41,87
456,0,0.0,1333.693359375,99.78666687011719,0.0,0.0,0.0,0.0,0.0,344.51312255859375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,38.10090255737305,15.821287155151367,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.0,0,0,0,43,85
457,0,0.0,1418.9466552734375,156.3333282470703,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.039794921875,38.495052337646484,15.864713668823242,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,43,85
458,0,77.15333557128906,1600.2066650390625,143.64666748046875,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.06122589111328,38.93955612182617,15.90461540222168,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,45,83
459,0,231.5933380126953,1674.5400390625,114.6866683959961,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.12556076049805,39.40470504760742,15.93647289276123,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,45,83
460,0,133.27999877929688,1759.3333740234375,105.87999725341797,0.0,0.0,0.0,0.0,0.0,338.1802978515625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.16258239746094,39.893409729003906,15.965883255004883,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.14765624701976776,0.0,0,0,0,45,83
461,0,153.913330078125,1667.2667236328125,103.086669921875,0.0,0.0,0.0,0.0,0.0,340.71343994140625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.2053337097168,40.35654067993164,15.994519233703613,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.14921875298023224,0.0,0,0,0,45,83
462,0,163.51333618164062,1467.2532958984375,85.7933349609375,0.0,0.0,0.0,0.0,0.0,339.4468688964844,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.250755310058594,40.76411056518555,16.01835060119629,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0,0,0,45,83
463,0,193.25999450683594,1577.260009765625,28.426666259765625,0.0,0.0,0.0,0.0,0.0,335.6471862792969,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.304439544677734,41.20223617553711,16.026247024536133,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.14609375596046448,0.0,0,0,0,45,83
464,0,217.55332946777344,1548.0799560546875,30.84666633605957,0.0,0.0,0.0,0.0,0.0,325.5146789550781,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.364871978759766,41.632259368896484,16.034814834594727,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.13984374701976776,0.0,0,0,0,45,83
465,0,174.4933319091797,1606.02001953125,33.96666717529297,0.0,0.0,0.0,0.0,0.0,331.8475036621094,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.4133415222168,42.07837677001953,16.04425048828125,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.14374999701976776,0.0,0,0,0,45,83
466,0,218.67999267578125,1671.47998046875,46.060001373291016,0.0,0.0,0.0,0.0,0.0,335.6471862792969,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.47408676147461,42.54267501831055,16.057044982910156,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.14609375596046448,0.0,0,0,0,44,84
467,0,392.9599914550781,1500.21337890625,49.36666488647461,0.0,0.0,0.0,0.0,0.0,330.5809326171875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.5832405090332,42.95940399169922,16.070756912231445,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.14296874403953552,0.0,0,0,0,44,84
468,0,677.17333984375,1558.0,42.48666763305664,0.0,0.0,0.0,0.0,0.0,335.6471862792969,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,41.77134323120117,43.392181396484375,16.08255958557129,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.14609375596046448,0.0,0,0,0,43,85
469,0,876.8733520507812,1611.3333740234375,17.746665954589844,0.0,0.0,0.0,0.0,0.0,331.8475036621094,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,42.01491928100586,43.83977127075195,16.08749008178711,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.14374999701976776,0.0,0,0,0,43,85
470,0,984.7733154296875,1806.626708984375,18.719999313354492,0.0,0.0,0.0,0.0,0.0,329.3143615722656,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,42.28846740722656,44.34161376953125,16.092689514160156,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.14218750596046448,0.0,0,0,0,43,85
471,0,995.4666748046875,1738.260009765625,20.420000076293945,0.0,0.0,0.0,0.0,0.0,335.6471862792969,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,42.56498718261719,44.824462890625,16.09836196899414,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.14609375596046448,0.0,0,0,0,42,86
472,0,1286.9266357421875,1715.4599609375,3.933333396911621,0.0,0.0,0.0,0.0,0.0,331.8475036621094,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,42.92246627807617,45.30097961425781,16.099454879760742,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.14374999701976776,0.0,0,0,0,42,86
473,0,1458.2066650390625,1606.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,331.8475036621094,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,43.32752227783203,45.74711990356445,16.099454879760742,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.14374999701976776,0.0,0,0,0,41,87
474,0,1600.7332763671875,1633.21337890625,0.0,0.0,0.0,0.0,0.0,0.0,343.2465515136719,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,43.77217102050781,46.20079040527344,16.099454879760742,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.15078124403953552,0.0,0,0,0,40,88
475,0,1428.239990234375,1637.47998046875,0.0,0.0,0.0,0.0,0.0,0.0,348.31280517578125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,44.168907165527344,46.655643463134766,16.099454879760742,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.15390625596046448,0.0,0,0,0,39,89
476,0,1658.1800537109375,1558.9666748046875,0.0,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,44.629512786865234,47.08869171142578,16.099454879760742,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,39,89
477,0,1864.8399658203125,1398.17333984375,0.0,0.0,0.0,0.0,0.0,0.0,348.31280517578125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,45.14752197265625,47.477073669433594,16.099454879760742,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.15390625596046448,0.0,0,0,0,39,89
478,0,1844.2066650390625,1368.473388671875,0.0,0.0,0.0,0.0,0.0,0.0,348.31280517578125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,45.6598014831543,47.85720443725586,16.099454879760742,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.15390625596046448,0.0,0,0,0,39,89
479,0,1459.82666015625,1172.9666748046875,0.0,0.0,0.0,0.0,0.0,0.0,347.0462646484375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,46.0653076171875,48.18302917480469,16.099454879760742,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.15312500298023224,0.0,0,0,0,39,89
480,0,1613.0133056640625,1241.106689453125,0.0,0.0,0.0,0.0,0.0,0.0,344.51312255859375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,46.51336669921875,48.52777862548828,16.099454879760742,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.0,0,0,0,40,88
481,0,1499.0999755859375,1336.046630859375,0.0,0.0,0.0,0.0,0.0,0.0,340.71343994140625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,46.929786682128906,48.898902893066406,16.099454879760742,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.14921875298023224,0.0,0,0,0,40,88
482,0,1578.56005859375,1072.1600341796875,0.0,0.0,0.0,0.0,0.0,0.0,344.51312255859375,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,47.3682746887207,49.19672775268555,16.099454879760742,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.15156249701976776,0.0,0,0,0,40,88
483,0,1663.306640625,948.2866821289062,0.0,0.0,0.0,0.0,0.0,0.0,341.9800109863281,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,47.83030319213867,49.460140228271484,16.099454879760742,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0,0,0,40,88
484,0,1656.5799560546875,1057.4266357421875,0.0,0.0,0.0,0.0,0.0,0.0,338.1802978515625,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,48.29046630859375,49.753868103027344,16.099454879760742,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.14765624701976776,0.0,0,0,0,42,86
485,0,1650.606689453125,880.8800048828125,0.0,0.0,0.0,0.0,0.0,0.0,362.2449951171875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,48.748966217041016,49.998558044433594,16.099454879760742,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.16249999403953552,0.0,0,0,0,32,96
486,0,1705.693359375,709.7133178710938,0.0,0.0,0.0,0.0,0.0,0.0,359.7118835449219,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,49.22277069091797,50.195701599121094,16.099454879760742,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.16093750298023224,0.0,0,0,0,32,96
487,0,1775.86669921875,665.8866577148438,0.0,0.0,0.0,0.0,0.0,0.0,355.9122009277344,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,49.716068267822266,50.38066864013672,16.099454879760742,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.15859374403953552,0.0,0,0,0,34,94
488,0,1743.6400146484375,715.5733032226562,0.0,0.0,0.0,0.0,0.0,0.0,362.2449951171875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,50.20041275024414,50.57944107055664,16.099454879760742,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.16249999403953552,0.0,0,0,0,32,96
489,0,1888.5533447265625,661.3533325195312,0.0,0.0,0.0,0.0,0.0,0.0,362.2449951171875,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,50.72500991821289,50.76314926147461,16.099454879760742,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.16249999403953552,0.0,0,0,0,32,96
490,0,1848.2467041015625,645.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,358.4453125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,51.23841094970703,50.9424934387207,16.099454879760742,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.16015625,0.0,0,0,0,32,96
491,0,1703.453369140625,539.4199829101562,0.0,0.0,0.0,0.0,0.0,0.0,360.9784240722656,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,51.71159362792969,51.09233093261719,16.099454879760742,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.16171875596046448,0.0,0,0,0,28,100
492,0,1736.6600341796875,559.5399780273438,0.0,0.0,0.0,0.0,0.0,0.0,359.7118835449219,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,52.19399642944336,51.24776077270508,16.099454879760742,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.16093750298023224,0.0,0,0,0,29,99
493,0,1567.2332763671875,535.066650390625,0.0,0.0,0.0,0.0,0.0,0.0,364.77813720703125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,52.62934112548828,51.39638900756836,16.099454879760742,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.1640625,0.0,0,0,0,30,98
494,0,1651.32666015625,464.2266540527344,0.0,0.0,0.0,0.0,0.0,0.0,364.77813720703125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,53.088043212890625,51.52534103393555,16.099454879760742,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.1640625,0.0,0,0,0,30,98
495,0,1464.393310546875,378.76666259765625,0.0,0.0,0.0,0.0,0.0,0.0,358.4453125,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,53.49481964111328,51.63055419921875,16.099454879760742,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.16015625,0.0,0,0,0,30,98
496,0,1315.0333251953125,352.3066711425781,0.0,0.0,0.0,0.0,0.0,0.0,359.7118835449219,0.0,0.5320659875869751,0.3983454704284668,0.09778634458780289,0.0,0.0,53.860103607177734,51.728416442871094,16.099454879760742,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.16093750298023224,0.0,0,0,0,30,98
