step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
70,0,0.0,151.84666442871094,0.0,0.0,0.0,0.0,0.0,0.0,316.64874267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.12274259328842163,0.23711296916007996,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.13437500596046448,0.0,0,0,0,65,63
71,0,0.0,158.19332885742188,0.0,0.0,0.0,0.0,0.0,0.0,314.1156311035156,0.0,0.0,0.0,0.0,0.0,0.0,0.12274259328842163,0.2810555696487427,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.1328125,0.0,0,0,0,68,60
72,0,0.0,144.02000427246094,0.0,0.0,0.0,0.0,0.0,0.0,311.5824890136719,0.0,0.0,0.0,0.0,0.0,0.0,0.12274259328842163,0.3210611045360565,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0,0,0,70,58
73,0,0.0,144.9933319091797,0.0,0.0,0.0,0.0,0.0,0.0,322.9815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.12274259328842163,0.3613370358943939,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.13828125596046448,0.0,0,0,0,63,65
74,0,0.0,124.12000274658203,0.0,0.0,0.0,0.0,0.0,0.0,322.9815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.12274259328842163,0.39581480622291565,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.13828125596046448,0.0,0,0,0,63,65
75,0,30.6200008392334,164.72666931152344,0.0,0.0,0.0,0.0,0.0,0.0,322.9815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.13124814629554749,0.4415722191333771,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.13828125596046448,0.0,0,0,0,63,65
76,0,18.579999923706055,120.76000213623047,0.0,0.0,0.0,0.0,0.0,0.0,322.9815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.13640925288200378,0.47511667013168335,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.13828125596046448,0.0,0,0,0,63,65
77,0,95.66000366210938,51.46666717529297,0.0,0.0,0.0,0.0,0.0,0.0,320.44842529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.16298148036003113,0.48941296339035034,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.13671875,0.0,0,0,0,63,65
78,0,90.86666870117188,61.880001068115234,0.0,0.0,0.0,0.0,0.0,0.0,320.44842529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.1882222294807434,0.506601870059967,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.13671875,0.0,0,0,0,63,65
79,0,116.8933334350586,106.90666961669922,0.0,0.0,0.0,0.0,0.0,0.0,309.04937744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.22069258987903595,0.5362981557846069,0.2809610962867737,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.12968750298023224,0.0,0,0,0,63,65
