step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
32,0,1768.586669921875,849.9933471679688,521.2666625976562,0.0,0.0,295.8125,222.875,219.7587432861328,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.306330680847168,11.418107032775879,2.2462973594665527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029374999925494194,0.02031249925494194,0.04749999940395355,0.0,0.0,0,0,128,0,0
33,0,1683.026611328125,964.0599975585938,529.7266845703125,0.0,0.0,293.4375,222.875,226.09156799316406,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.692327499389648,11.623991966247559,2.3306403160095215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.02031249925494194,0.05062500014901161,0.0,0.0,0,0,128,0,0
34,0,1751.046630859375,1152.32666015625,505.0799865722656,0.0,0.0,293.4375,222.875,228.62469482421875,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.09721851348877,11.882173538208008,2.40743350982666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.02031249925494194,0.051874998956918716,0.0,0.0,0,0,128,0,0
35,0,1700.8533935546875,942.5999755859375,498.5,0.0,0.0,293.4375,222.875,231.15780639648438,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.488167762756348,12.082097053527832,2.4816951751708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.02031249925494194,0.05312500149011612,0.0,0.0,0,0,128,0,0
36,0,1823.199951171875,1131.38671875,563.9533081054688,0.0,0.0,291.0625,222.875,236.22406005859375,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.913761138916016,12.334461212158203,2.5727310180664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026875000447034836,0.02031249925494194,0.05562499910593033,0.0,0.0,0,0,128,0,0
37,0,1796.7532958984375,769.0133056640625,652.0,0.0,0.0,288.6875,222.875,236.22406005859375,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.33266830444336,12.486166000366211,2.6882243156433105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025624999776482582,0.02031249925494194,0.05562499910593033,0.0,0.0,0,0,128,0,0
38,0,1795.2667236328125,768.7066650390625,710.6133422851562,0.0,0.0,288.6875,222.875,238.75718688964844,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.7511625289917,12.637785911560059,2.819295644760132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025624999776482582,0.02031249925494194,0.05687500163912773,0.0,0.0,0,0,128,0,0
39,0,1790.699951171875,997.086669921875,643.52001953125,0.0,0.0,288.6875,222.875,241.29031372070312,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.168388366699219,12.852845191955566,2.931025981903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025624999776482582,0.02031249925494194,0.058125000447034836,0.0,0.0,0,0,128,0,0
40,0,1798.9599609375,783.566650390625,576.4266967773438,0.0,0.0,288.6875,222.875,252.6893768310547,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.587908744812012,13.00859260559082,3.0209531784057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025624999776482582,0.02031249925494194,0.0637499988079071,0.0,0.0,0,0,128,0,0
41,0,1676.67333984375,583.0333251953125,509.3333435058594,0.0,0.0,288.6875,222.875,260.28875732421875,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.97346019744873,13.108636856079102,3.090132236480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025624999776482582,0.02031249925494194,0.06750000268220901,0.0,0.0,0,0,128,0,0
