green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length,planner_info_source,planner_tail_model,planner_horizon_steps,planner_allow_defer,planner_reserves,planner_backstop_slack,planner_backstop_slack_steps,planner_timestep_sec,planner_row_seconds,planner_weather_origin_sec,planner_weather_warmup_rows,planner_clock0,planner_startup_row_shift,planner_rows_signature,planner_rows_7200,planner_rows_12000,planner_backstop_mode,planner_latest_start_eps,planner_cpu_util,planner_effective_mips,planner_decision_horizon,planner_n_plan,planner_n_dispatch,planner_n_defer,planner_n_fallback,planner_n_drain_pulled,planner_n_drain_dispatched,planner_n_drain_waited,planner_n_stale_dropped,planner_open_reservations,planner_active,planner_occ_max_over_cap,planner_drift_abs_max,planner_drift_abs_mean,planner_drift_step_max,planner_n_unplanned_start,planner_n_wrong_dc,planner_n_running_unknown,planner_n_dispatched_never_started,planner_running_pes_over_cap,planner_cap_observed,planner_cap_config,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
184.5068995240741,18.129793981481413,8.108232407407403,26.238026388888816,0.690973997539653,0.001246345782407409,0.04750150655139242,35,0,0,0,1.0,35,35,0.9105305477115656,35,1.0,1.0,0.9999999999999998,0.0012463457824074093,388.8444195312499,32,32,0.7266358532592854,87.66666666666667,3,3,0.30488487901946837,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,363.0291835714285,35,35,1.0,3.560987949735455e-05,1,659,curve_horizon_perturbed,climatology,144,1,1,0.0,0,1.0,1.0,0.0,0,1.0,1,36f4be42f5335d40,0:25226-32425(7200);1:25244-32443(7200);2:25280-32479(7200),0:25226-37225(12000);1:25244-37243(12000);2:25280-37279(12000),latest_start,2,1.0,40000.0,0,35,35,1253,0,0,0,0,0,0,0,0.0,16.0,9.547799696509863,251,0,0,0,0,0.0,480;384;296;240;144,600;480;296;240;184,113.86022913505312,56.827,757.8740000000001,802.0117599999999,659,2.641150834597876,1.684,7.328999999999994,8.767539999999999,3295,31.069148151,891.51171875,0.0
