episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale
1,3,0,32,1920000.0,48,48,119,57,8,56,offset,1.0,56.0,8.0,0.0,False
1,6,2,32,1920000.0,48,100,171,133,32,132,offset,1.0,132.0,32.0,0.0,False
1,10,0,32,1920000.0,48,159,230,192,32,191,offset,1.0,191.0,32.0,0.0,False
1,11,0,32,1920000.0,48,174,245,183,8,182,offset,1.0,182.0,8.0,0.0,False
1,13,0,32,1920000.0,48,221,292,230,8,229,offset,1.0,229.0,8.0,0.0,False
1,14,0,32,1920000.0,48,227,298,244,16,243,offset,1.0,243.0,16.0,0.0,False
1,16,2,32,1920000.0,48,256,327,289,32,288,offset,1.0,288.0,32.0,0.0,False
1,33,0,32,1920000.0,48,527,598,536,8,535,offset,1.0,535.0,8.0,0.0,False
