step,dc,dc_current_green_power_w,dc_current_power_w,dc_green_ratio,dc_cumulative_wasted_green_wh,dc_future_short_mean,dc_future_short_trend,dc_future_long_mean,dc_future_long_peak_timing,dc_queue_sizes,dc_utilizations,dc_available_pes,dc_ram_utilizations
8,0,1607.9666748046875,26.375,1.0,4.37338399887085,0.7973307371139526,0.04494500532746315,0.6403570175170898,0.25874125957489014,0.0,0.0012499999720603228,480.0,0.75
8,1,1499.28662109375,76.75,1.0,3.270320415496826,0.7343958616256714,0.032400574535131454,0.610205352306366,0.24475523829460144,0.0,0.0031250000465661287,384.0,0.75
8,2,201.63999938964844,142.49844360351562,1.0,0.6459572911262512,0.515008807182312,0.013978172093629837,0.451444149017334,0.0559440553188324,0.0,0.00937500037252903,296.0,0.4625000059604645
8,3,0.0,80.43281555175781,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.00390625,240.0,0.46875
8,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
9,0,1329.6666259765625,26.375,1.0,4.735409259796143,0.7973307371139526,0.04494500532746315,0.6403570175170898,0.25874125957489014,0.0,0.0012499999720603228,480.0,0.75
9,1,1437.6466064453125,76.75,1.0,3.6483471393585205,0.7343958616256714,0.032400574535131454,0.610205352306366,0.24475523829460144,0.0,0.0031250000465661287,384.0,0.75
9,2,188.05999755859375,142.49844360351562,1.0,0.6586132645606995,0.515008807182312,0.013978172093629837,0.451444149017334,0.0559440553188324,0.0,0.00937500037252903,296.0,0.4625000059604645
9,3,0.0,107.66593933105469,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0054687499068677425,240.0,0.46875
9,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
10,0,1370.6600341796875,52.75,1.0,5.101495265960693,0.7973307371139526,0.04494500532746315,0.6403570175170898,0.25874125957489014,0.0,0.0024999999441206455,480.0,0.75
10,1,1471.6466064453125,105.5,1.0,4.027832508087158,0.7343958616256714,0.032400574535131454,0.610205352306366,0.24475523829460144,0.0,0.0062500000931322575,384.0,0.75
10,2,277.2866516113281,145.03155517578125,1.0,0.6953508257865906,0.515008807182312,0.013978172093629837,0.451444149017334,0.0559440553188324,0.0,0.010625000111758709,279.0,0.4625000059604645
10,3,0.0,108.93250274658203,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,240.0,0.46875
10,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
11,0,1377.800048828125,52.75,1.0,5.469564914703369,0.7973307371139526,0.04494500532746315,0.6403570175170898,0.25874125957489014,0.0,0.0024999999441206455,480.0,0.75
11,1,1379.219970703125,105.5,1.0,4.381643295288086,0.7343958616256714,0.032400574535131454,0.610205352306366,0.24475523829460144,0.0,0.0062500000931322575,384.0,0.75
11,2,356.2799987792969,145.03155517578125,1.0,0.7540309429168701,0.515008807182312,0.013978172093629837,0.451444149017334,0.0559440553188324,0.0,0.010625000111758709,279.0,0.4625000059604645
11,3,0.0,108.93250274658203,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0062500000931322575,240.0,0.46875
11,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
12,0,1441.3133544921875,52.75,1.0,5.855277061462402,0.8310650587081909,-0.02239367365837097,0.6644654870033264,0.35664334893226624,0.0,0.0024999999441206455,480.0,0.75
12,1,1394.306640625,130.6875,1.0,4.732648849487305,0.7416568994522095,0.020037952810525894,0.6514851450920105,0.24475523829460144,0.0,0.007031249813735485,384.0,0.75
12,2,329.7066650390625,145.03155517578125,1.0,0.8053295612335205,0.6429161429405212,-0.11694126576185226,0.796766996383667,0.4895104765892029,0.0,0.010625000111758709,279.0,0.4625000059604645
12,3,0.0,110.19906616210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.007031249813735485,240.0,0.46875
12,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
13,0,1593.0333251953125,77.9375,1.0,6.276136875152588,0.8310650587081909,-0.02239367365837097,0.6644654870033264,0.35664334893226624,0.0,0.0031250000465661287,480.0,0.75
13,1,1513.586669921875,158.25,1.0,5.109131336212158,0.7416568994522095,0.020037952810525894,0.6514851450920105,0.24475523829460144,0.0,0.00937500037252903,384.0,0.75
13,2,275.97332763671875,145.03155517578125,1.0,0.8417022824287415,0.6429161429405212,-0.11694126576185226,0.796766996383667,0.4895104765892029,0.0,0.010625000111758709,279.0,0.4625000059604645
13,3,0.0,110.19906616210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.007031249813735485,240.0,0.46875
13,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
14,0,1675.760009765625,106.6875,1.0,6.7119903564453125,0.8310650587081909,-0.02239367365837097,0.6644654870033264,0.35664334893226624,0.0,0.005625000223517418,480.0,0.75
14,1,1310.780029296875,188.1875,1.0,5.420962333679199,0.7416568994522095,0.020037952810525894,0.6514851450920105,0.24475523829460144,0.0,0.01328125037252903,384.0,0.75
14,2,474.6600036621094,152.6309356689453,1.0,0.9311547875404358,0.6429161429405212,-0.11694126576185226,0.796766996383667,0.4895104765892029,0.0,0.014375000260770321,273.0,0.4625000059604645
14,3,0.0,110.19906616210938,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.007031249813735485,240.0,0.46875
14,4,0.0,81.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01666666753590107,144.0,0.75
15,0,1781.3800048828125,135.4375,1.0,7.169196605682373,0.8310650587081909,-0.02239367365837097,0.6644654870033264,0.35664334893226624,0.0,0.008124999701976776,480.0,0.75
15,1,1391.260009765625,190.5625,1.0,5.754489421844482,0.7416568994522095,0.020037952810525894,0.6514851450920105,0.24475523829460144,0.0,0.014843749813735485,384.0,0.75
15,2,330.3666687011719,156.4306182861328,1.0,0.9794703722000122,0.6429161429405212,-0.11694126576185226,0.796766996383667,0.4895104765892029,0.0,0.016249999403953552,273.0,0.4625000059604645
15,3,0.0,115.26531219482422,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01015624962747097,240.0,0.46875
15,4,0.0,86.25,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02500000037252903,144.0,0.75
16,0,1688.739990234375,160.625,1.0,7.593672752380371,0.8310650587081909,-0.02239367365837097,0.6644654870033264,0.35664334893226624,0.0,0.008750000037252903,480.0,0.75
16,1,1492.0400390625,218.125,1.0,6.1083550453186035,0.7416568994522095,0.020037952810525894,0.6514851450920105,0.24475523829460144,0.0,0.01718750037252903,384.0,0.75
16,2,384.2866516113281,158.9637451171875,1.0,1.0420600175857544,0.6429161429405212,-0.11694126576185226,0.796766996383667,0.4895104765892029,0.0,0.017500000074505806,273.0,0.4625000059604645
16,3,0.0,119.06500244140625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,240.0,0.46875
16,4,0.0,86.25,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02500000037252903,144.0,0.75
17,0,1602.5733642578125,160.625,1.0,7.994214057922363,0.8310650587081909,-0.02239367365837097,0.6644654870033264,0.35664334893226624,0.0,0.008750000037252903,480.0,0.75
17,1,1499.5333251953125,218.125,1.0,6.464301586151123,0.7416568994522095,0.020037952810525894,0.6514851450920105,0.24475523829460144,0.0,0.01718750037252903,384.0,0.75
17,2,307.0400085449219,158.9637451171875,1.0,1.0831923484802246,0.6429161429405212,-0.11694126576185226,0.796766996383667,0.4895104765892029,0.0,0.017500000074505806,268.0,0.4625000059604645
17,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,240.0,0.46875
17,4,0.0,89.8125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03125,144.0,0.75
18,0,1504.36669921875,160.625,1.0,8.367475509643555,0.7977155447006226,-0.016104886308312416,0.6669651865959167,0.13286712765693665,0.0,0.008750000037252903,480.0,0.75
18,1,1556.8466796875,219.3125,1.0,6.835838794708252,0.7975844144821167,0.06515959650278091,0.8138548731803894,0.20279720425605774,0.0,0.01796874962747097,384.0,0.75
18,2,399.3133239746094,158.9637451171875,1.0,1.1499561071395874,0.48463237285614014,0.052965324372053146,0.7749112248420715,0.14685314893722534,0.0,0.017500000074505806,266.0,0.4625000059604645
18,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
18,4,0.0,92.1875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03541666641831398,144.0,0.75
19,0,1400.973388671875,160.625,1.0,8.712017059326172,0.7977155447006226,-0.016104886308312416,0.6669651865959167,0.13286712765693665,0.0,0.008750000037252903,480.0,0.75
19,1,1485.306640625,224.0625,1.0,7.186184406280518,0.7975844144821167,0.06515959650278091,0.8138548731803894,0.20279720425605774,0.0,0.02109375037252903,384.0,0.75
19,2,445.0,158.9637451171875,1.0,1.2294106483459473,0.48463237285614014,0.052965324372053146,0.7749112248420715,0.14685314893722534,0.0,0.017500000074505806,268.0,0.4625000059604645
19,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
19,4,0.0,92.1875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03541666641831398,144.0,0.75
20,0,1347.8133544921875,160.625,1.0,9.041790962219238,0.7977155447006226,-0.016104886308312416,0.6669651865959167,0.13286712765693665,0.0,0.008750000037252903,480.0,0.75
20,1,1452.0400390625,224.0625,1.0,7.527289390563965,0.7975844144821167,0.06515959650278091,0.8138548731803894,0.20279720425605774,0.0,0.02109375037252903,384.0,0.75
20,2,295.086669921875,158.9637451171875,1.0,1.26722252368927,0.48463237285614014,0.052965324372053146,0.7749112248420715,0.14685314893722534,0.0,0.017500000074505806,268.0,0.4625000059604645
20,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
20,4,0.0,92.1875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03541666641831398,144.0,0.75
21,0,1405.9932861328125,212.1875,1.0,9.373404502868652,0.7977155447006226,-0.016104886308312416,0.6669651865959167,0.13286712765693665,0.0,0.010625000111758709,480.0,0.75
21,1,1455.4599609375,224.0625,1.0,7.869344234466553,0.7975844144821167,0.06515959650278091,0.8138548731803894,0.20279720425605774,0.0,0.02109375037252903,384.0,0.75
21,2,340.26666259765625,160.23031616210938,1.0,1.317232608795166,0.48463237285614014,0.052965324372053146,0.7749112248420715,0.14685314893722534,0.0,0.018124999478459358,268.0,0.4625000059604645
21,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
21,4,0.0,92.1875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.03541666641831398,144.0,0.75
22,0,1495.67333984375,212.1875,1.0,9.729928016662598,0.7977155447006226,-0.016104886308312416,0.6669651865959167,0.13286712765693665,0.0,0.010625000111758709,463.0,0.75
22,1,1468.1466064453125,224.0625,1.0,8.214922904968262,0.7975844144821167,0.06515959650278091,0.8138548731803894,0.20279720425605774,0.0,0.02109375037252903,384.0,0.75
22,2,373.82666015625,162.76344299316406,1.0,1.3758612871170044,0.48463237285614014,0.052965324372053146,0.7749112248420715,0.14685314893722534,0.0,0.019375000149011612,268.0,0.4625000059604645
22,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,222.0,0.46875
22,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,144.0,0.75
23,0,1479.0533447265625,212.1875,1.0,10.08183479309082,0.7977155447006226,-0.016104886308312416,0.6669651865959167,0.13286712765693665,0.0,0.010625000111758709,463.0,0.75
23,1,1384.913330078125,225.25,1.0,8.537052154541016,0.7975844144821167,0.06515959650278091,0.8138548731803894,0.20279720425605774,0.0,0.02187499962747097,384.0,0.75
23,2,457.8599853515625,162.76344299316406,1.0,1.4578325748443604,0.48463237285614014,0.052965324372053146,0.7749112248420715,0.14685314893722534,0.0,0.019375000149011612,265.0,0.4625000059604645
23,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,222.0,0.46875
23,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,144.0,0.75
24,0,1412.9200439453125,212.1875,1.0,10.415371894836426,0.7354150414466858,0.048289068043231964,0.7423237562179565,0.251748263835907,0.0,0.010625000111758709,463.0,0.75
24,1,1249.1666259765625,227.625,1.0,8.820813179016113,0.6799811720848083,-0.012634886428713799,0.5475817918777466,0.1678321659564972,0.0,0.0234375,384.0,0.75
24,2,476.0666809082031,166.56312561035156,1.0,1.5438058376312256,0.6402165293693542,0.16888347268104553,0.8177647590637207,0.1678321659564972,0.0,0.021250000223517418,265.0,0.4625000059604645
24,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,222.0,0.46875
24,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,144.0,0.75
25,0,1520.5,212.1875,1.0,10.778792381286621,0.7354150414466858,0.048289068043231964,0.7423237562179565,0.251748263835907,0.0,0.010625000111758709,463.0,0.75
25,1,1275.4599609375,230.0,1.0,9.11121940612793,0.6799811720848083,-0.012634886428713799,0.5475817918777466,0.1678321659564972,0.0,0.02500000037252903,352.0,0.75
25,2,472.2733459472656,171.62937927246094,1.0,1.627318024635315,0.6402165293693542,0.16888347268104553,0.8177647590637207,0.1678321659564972,0.0,0.023749999701976776,265.0,0.4625000059604645
25,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,222.0,0.46875
25,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,144.0,0.75
26,0,1659.5733642578125,212.1875,1.0,11.180843353271484,0.7354150414466858,0.048289068043231964,0.7423237562179565,0.251748263835907,0.0,0.010625000111758709,463.0,0.75
26,1,1149.1466064453125,233.5625,1.0,9.365548133850098,0.6799811720848083,-0.012634886428713799,0.5475817918777466,0.1678321659564972,0.0,0.02734375,352.0,0.75
26,2,288.61334228515625,171.62937927246094,1.0,1.6598135232925415,0.6402165293693542,0.16888347268104553,0.8177647590637207,0.1678321659564972,0.0,0.023749999701976776,258.0,0.4625000059604645
26,3,0.0,126.66437530517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01718750037252903,222.0,0.46875
26,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
27,0,1634.43994140625,212.1875,1.0,11.575913429260254,0.7354150414466858,0.048289068043231964,0.7423237562179565,0.251748263835907,0.0,0.010625000111758709,463.0,0.75
27,1,926.0,234.75,1.0,9.557561874389648,0.6799811720848083,-0.012634886428713799,0.5475817918777466,0.1678321659564972,0.0,0.02812499925494194,352.0,0.75
27,2,392.09332275390625,169.09625244140625,1.0,1.721757173538208,0.6402165293693542,0.16888347268104553,0.8177647590637207,0.1678321659564972,0.0,0.02250000089406967,258.0,0.4625000059604645
27,3,0.0,126.66437530517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01718750037252903,222.0,0.46875
27,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
28,0,1726.0067138671875,239.75,1.0,11.988762855529785,0.7354150414466858,0.048289068043231964,0.7423237562179565,0.251748263835907,0.0,0.012500000186264515,463.0,0.75
28,1,992.0999755859375,237.125,1.0,9.767276763916016,0.6799811720848083,-0.012634886428713799,0.5475817918777466,0.1678321659564972,0.0,0.02968749962747097,352.0,0.75
28,2,426.2466735839844,171.62937927246094,1.0,1.7924842834472656,0.6402165293693542,0.16888347268104553,0.8177647590637207,0.1678321659564972,0.0,0.023749999701976776,258.0,0.4625000059604645
28,3,0.0,126.66437530517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01718750037252903,222.0,0.46875
28,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
29,0,1647.1466064453125,239.75,1.0,12.379706382751465,0.7354150414466858,0.048289068043231964,0.7423237562179565,0.251748263835907,0.0,0.012500000186264515,460.0,0.75
29,1,969.806640625,237.125,1.0,9.970799446105957,0.6799811720848083,-0.012634886428713799,0.5475817918777466,0.1678321659564972,0.0,0.02968749962747097,346.0,0.75
29,2,379.739990234375,171.62937927246094,1.0,1.850292682647705,0.6402165293693542,0.16888347268104553,0.8177647590637207,0.1678321659564972,0.0,0.023749999701976776,258.0,0.4625000059604645
29,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,222.0,0.46875
29,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
30,0,1687.56005859375,237.375,1.0,12.782535552978516,0.8009143471717834,0.06297257542610168,0.7122742533683777,0.251748263835907,0.0,0.011250000447034836,460.0,0.75
30,1,1116.3133544921875,237.125,1.0,10.215019226074219,0.7379947304725647,-0.08334602415561676,0.4531480073928833,0.0,0.0,0.02968749962747097,346.0,0.75
30,2,293.0400085449219,176.69561767578125,1.0,1.8826106786727905,0.7078717350959778,0.09427325427532196,0.7948668599128723,0.139860138297081,0.0,0.026249999180436134,254.0,0.4625000059604645
30,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,222.0,0.46875
30,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
31,0,1599.699951171875,237.375,1.0,13.160959243774414,0.8009143471717834,0.06297257542610168,0.7122742533683777,0.251748263835907,0.0,0.011250000447034836,462.0,0.75
31,1,1028.3133544921875,239.5,1.0,10.434133529663086,0.7379947304725647,-0.08334602415561676,0.4531480073928833,0.0,0.0,0.03125,344.0,0.75
31,2,342.73333740234375,177.96218872070312,1.0,1.9283803701400757,0.7078717350959778,0.09427325427532196,0.7948668599128723,0.139860138297081,0.0,0.026875000447034836,254.0,0.4625000059604645
31,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,222.0,0.46875
31,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
32,0,1768.586669921875,237.375,1.0,13.586296081542969,0.8009143471717834,0.06297257542610168,0.7122742533683777,0.251748263835907,0.0,0.011250000447034836,462.0,0.75
32,1,849.9933471679688,239.5,1.0,10.603714942932129,0.7379947304725647,-0.08334602415561676,0.4531480073928833,0.0,0.0,0.03125,344.0,0.75
32,2,521.2666625976562,177.96218872070312,1.0,2.02374267578125,0.7078717350959778,0.09427325427532196,0.7948668599128723,0.139860138297081,0.0,0.026875000447034836,254.0,0.4625000059604645
32,3,0.0,130.4640655517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01953125,222.0,0.46875
32,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,144.0,0.75
33,0,1683.026611328125,237.375,1.0,13.987865447998047,0.8009143471717834,0.06297257542610168,0.7122742533683777,0.251748263835907,0.0,0.011250000447034836,462.0,0.75
33,1,964.0599975585938,243.0625,1.0,10.80399227142334,0.7379947304725647,-0.08334602415561676,0.4531480073928833,0.0,0.0,0.03359375149011612,340.0,0.75
33,2,529.7266845703125,179.22874450683594,1.0,2.121103286743164,0.7078717350959778,0.09427325427532196,0.7948668599128723,0.139860138297081,0.0,0.027499999850988388,254.0,0.4625000059604645
33,3,0.0,131.73062133789062,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.02031249925494194,214.0,0.46875
33,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,144.0,0.75
34,0,1751.046630859375,237.375,1.0,14.408329963684082,0.8009143471717834,0.06297257542610168,0.7122742533683777,0.251748263835907,0.0,0.011250000447034836,462.0,0.75
34,1,1152.32666015625,245.4375,1.0,11.05590534210205,0.7379947304725647,-0.08334602415561676,0.4531480073928833,0.0,0.0,0.03515625,339.0,0.75
34,2,505.0799865722656,179.22874450683594,1.0,2.2116174697875977,0.7078717350959778,0.09427325427532196,0.7948668599128723,0.139860138297081,0.0,0.027499999850988388,254.0,0.4625000059604645
34,3,0.0,129.19749450683594,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01875000074505806,214.0,0.46875
34,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,144.0,0.75
35,0,1700.8533935546875,237.375,1.0,14.814851760864258,0.8009143471717834,0.06297257542610168,0.7122742533683777,0.251748263835907,0.0,0.011250000447034836,462.0,0.75
35,1,942.5999755859375,245.4375,1.0,11.24956226348877,0.7379947304725647,-0.08334602415561676,0.4531480073928833,0.0,0.0,0.03515625,339.0,0.75
35,2,498.5,179.22874450683594,1.0,2.3003039360046387,0.7078717350959778,0.09427325427532196,0.7948668599128723,0.139860138297081,0.0,0.027499999850988388,254.0,0.4625000059604645
