step,dc,dc_current_green_power_w,dc_current_power_w,dc_green_ratio,dc_cumulative_wasted_green_wh,dc_future_short_mean,dc_future_short_trend,dc_future_long_mean,dc_future_long_peak_timing,dc_queue_sizes,dc_utilizations,dc_available_pes,dc_ram_utilizations
20,2,0.0,145.03155517578125,0.0,0.0,0.0053909411653876305,-0.0008422520477324724,0.02684331312775612,0.8531468510627747,0.0,0.010625000111758709,296.0,0.4625000059604645
20,3,0.0,116.53187561035156,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.010937499813735485,224.0,0.46875
20,4,0.0,95.75,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0416666679084301,144.0,0.75
21,0,0.0,246.875,0.009950481355190277,0.09755532443523407,0.010800844989717007,0.0065178596414625645,0.022473402321338654,0.811188817024231,0.0,0.016249999403953552,480.0,0.75
21,1,0.0,225.25,0.0,0.0,0.005572736728936434,0.004918291233479977,0.025909356772899628,1.0,0.0,0.02187499962747097,361.0,0.75
21,2,0.0,145.03155517578125,0.0,0.0,0.0053909411653876305,-0.0008422520477324724,0.02684331312775612,0.8531468510627747,0.0,0.010625000111758709,296.0,0.4625000059604645
21,3,0.0,119.06500244140625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,224.0,0.46875
21,4,0.0,96.9375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04374999925494194,144.0,0.75
22,0,0.0,246.875,0.009178838692605495,0.09755532443523407,0.010800844989717007,0.0065178596414625645,0.022473402321338654,0.811188817024231,0.0,0.016249999403953552,480.0,0.75
22,1,0.0,228.8125,0.0,0.0,0.005572736728936434,0.004918291233479977,0.025909356772899628,1.0,0.0,0.02421874925494194,361.0,0.75
22,2,0.0,147.56468200683594,0.0,0.0,0.0053909411653876305,-0.0008422520477324724,0.02684331312775612,0.8531468510627747,0.0,0.011874999850988388,277.0,0.4625000059604645
22,3,0.0,119.06500244140625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,224.0,0.46875
22,4,0.0,96.9375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04374999925494194,144.0,0.75
23,0,0.0,274.4375,0.00845036469399929,0.09755532443523407,0.010800844989717007,0.0065178596414625645,0.022473402321338654,0.811188817024231,0.0,0.018124999478459358,451.0,0.75
23,1,0.0,228.8125,0.0,0.0,0.005572736728936434,0.004918291233479977,0.025909356772899628,1.0,0.0,0.02421874925494194,361.0,0.75
23,2,0.0,150.09780883789062,0.0,0.0,0.0053909411653876305,-0.0008422520477324724,0.02684331312775612,0.8531468510627747,0.0,0.013124999590218067,277.0,0.4625000059604645
23,3,0.0,119.06500244140625,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.012500000186264515,224.0,0.46875
23,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
24,0,0.0,274.4375,0.007829018868505955,0.09755532443523407,0.0037922172341495752,0.003935044631361961,0.012256455607712269,0.3426573574542999,0.0,0.018124999478459358,451.0,0.75
24,1,0.0,228.8125,0.0,0.0,0.005800570361316204,0.004187092650681734,0.016171300783753395,0.8251748085021973,0.0,0.02421874925494194,353.0,0.75
24,2,0.0,150.09780883789062,0.0,0.0,0.0023403253871947527,-0.0018878328846767545,0.05268304795026779,0.811188817024231,0.0,0.013124999590218067,275.0,0.4625000059604645
24,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,224.0,0.46875
24,4,0.0,98.125,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.04583333432674408,144.0,0.75
25,0,0.0,278.0,0.007286309264600277,0.09755532443523407,0.0037922172341495752,0.003935044631361961,0.012256455607712269,0.3426573574542999,0.0,0.019999999552965164,451.0,0.75
25,1,0.0,228.8125,0.0,0.0,0.005800570361316204,0.004187092650681734,0.016171300783753395,0.8251748085021973,0.0,0.02421874925494194,353.0,0.75
25,2,0.0,152.6309356689453,0.0,0.0,0.0023403253871947527,-0.0018878328846767545,0.05268304795026779,0.811188817024231,0.0,0.014375000260770321,275.0,0.4625000059604645
25,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,220.0,0.46875
25,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,144.0,0.75
26,0,0.0,282.75,0.00680642481893301,0.09755532443523407,0.0037922172341495752,0.003935044631361961,0.012256455607712269,0.3426573574542999,0.0,0.02250000089406967,451.0,0.75
26,1,0.0,232.375,0.0,0.0,0.005800570361316204,0.004187092650681734,0.016171300783753395,0.8251748085021973,0.0,0.02656250074505806,350.0,0.75
26,2,0.0,152.6309356689453,0.0,0.0,0.0023403253871947527,-0.0018878328846767545,0.05268304795026779,0.811188817024231,0.0,0.014375000260770321,275.0,0.4625000059604645
26,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,220.0,0.46875
26,4,0.0,100.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.05000000074505806,144.0,0.75
27,0,0.0,282.75,0.006385846063494682,0.09755532443523407,0.0037922172341495752,0.003935044631361961,0.012256455607712269,0.3426573574542999,0.0,0.02250000089406967,451.0,0.75
27,1,0.0,230.0,0.0,0.0,0.005800570361316204,0.004187092650681734,0.016171300783753395,0.8251748085021973,0.0,0.02500000037252903,350.0,0.75
27,2,0.0,152.6309356689453,0.0,0.0,0.0023403253871947527,-0.0018878328846767545,0.05268304795026779,0.811188817024231,0.0,0.014375000260770321,275.0,0.4625000059604645
27,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,220.0,0.46875
27,4,0.0,101.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0520833320915699,144.0,0.75
28,0,0.0,287.5,0.006008344702422619,0.09755532443523407,0.0037922172341495752,0.003935044631361961,0.012256455607712269,0.3426573574542999,0.0,0.02500000037252903,451.0,0.75
28,1,0.0,232.375,0.0,0.0,0.005800570361316204,0.004187092650681734,0.016171300783753395,0.8251748085021973,0.0,0.02656250074505806,350.0,0.75
28,2,0.0,153.8975067138672,0.0,0.0,0.0023403253871947527,-0.0018878328846767545,0.05268304795026779,0.811188817024231,0.0,0.014999999664723873,275.0,0.4625000059604645
28,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,220.0,0.46875
28,4,0.0,101.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0520833320915699,144.0,0.75
29,0,0.0,287.5,0.005672984290868044,0.09755532443523407,0.0037922172341495752,0.003935044631361961,0.012256455607712269,0.3426573574542999,0.0,0.02500000037252903,451.0,0.75
29,1,0.0,232.375,0.0,0.0,0.005800570361316204,0.004187092650681734,0.016171300783753395,0.8251748085021973,0.0,0.02656250074505806,350.0,0.75
29,2,0.0,157.6971893310547,0.0,0.0,0.0023403253871947527,-0.0018878328846767545,0.05268304795026779,0.811188817024231,0.0,0.016875000670552254,275.0,0.4625000059604645
29,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,220.0,0.46875
29,4,0.0,101.6875,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0520833320915699,144.0,0.75
30,0,0.0,287.5,0.005373081658035517,0.09755532443523407,0.0015383901773020625,0.00018250739958602935,0.01797098107635975,0.30069929361343384,0.0,0.02500000037252903,440.0,0.75
30,1,0.0,232.375,0.0,0.0,0.012967794202268124,0.018976591527462006,0.03110462799668312,0.8391608595848083,0.0,0.02656250074505806,350.0,0.75
30,2,0.0,157.6971893310547,0.0,0.0,0.004254271741956472,-0.0014962529530748725,0.07518865913152695,0.7972028255462646,0.0,0.016875000670552254,275.0,0.4625000059604645
30,3,0.0,121.5981216430664,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01406249962747097,220.0,0.46875
30,4,0.0,106.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06041666492819786,144.0,0.75
31,0,0.0,288.6875,0.005102237686514854,0.09755532443523407,0.0015383901773020625,0.00018250739958602935,0.01797098107635975,0.30069929361343384,0.0,0.025624999776482582,440.0,0.75
31,1,0.0,232.375,0.0,0.0,0.012967794202268124,0.018976591527462006,0.03110462799668312,0.8391608595848083,0.0,0.02656250074505806,350.0,0.75
31,2,0.0,157.6971893310547,0.0,0.0,0.004254271741956472,-0.0014962529530748725,0.07518865913152695,0.7972028255462646,0.0,0.016875000670552254,275.0,0.4625000059604645
31,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,218.0,0.46875
31,4,0.0,106.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06041666492819786,115.0,0.75
32,0,0.0,288.6875,0.004857388325035572,0.09755532443523407,0.0015383901773020625,0.00018250739958602935,0.01797098107635975,0.30069929361343384,0.0,0.025624999776482582,440.0,0.75
32,1,0.0,234.75,0.0,0.0,0.012967794202268124,0.018976591527462006,0.03110462799668312,0.8391608595848083,0.0,0.02812499925494194,350.0,0.75
32,2,0.0,157.6971893310547,0.0,0.0,0.004254271741956472,-0.0014962529530748725,0.07518865913152695,0.7972028255462646,0.0,0.016875000670552254,275.0,0.4625000059604645
32,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,218.0,0.46875
32,4,0.0,106.4375,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06041666492819786,115.0,0.75
33,0,0.0,288.6875,0.004634962882846594,0.09755532443523407,0.0015383901773020625,0.00018250739958602935,0.01797098107635975,0.30069929361343384,0.0,0.025624999776482582,440.0,0.75
33,1,0.0,234.75,0.0,0.0,0.012967794202268124,0.018976591527462006,0.03110462799668312,0.8391608595848083,0.0,0.02812499925494194,348.0,0.75
33,2,37.5,160.23031616210938,0.008466009050607681,0.0,0.004254271741956472,-0.0014962529530748725,0.07518865913152695,0.7972028255462646,0.0,0.018124999478459358,275.0,0.4625000059604645
33,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,219.0,0.46875
33,4,0.0,110.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06666667014360428,115.0,0.75
34,0,0.0,288.6875,0.004432015586644411,0.09755532443523407,0.0015383901773020625,0.00018250739958602935,0.01797098107635975,0.30069929361343384,0.0,0.025624999776482582,439.0,0.75
34,1,0.0,232.375,0.0,0.0,0.012967794202268124,0.018976591527462006,0.03110462799668312,0.8391608595848083,0.0,0.02656250074505806,348.0,0.75
34,2,54.37333297729492,162.76344299316406,0.02000620774924755,0.0,0.004254271741956472,-0.0014962529530748725,0.07518865913152695,0.7972028255462646,0.0,0.019375000149011612,275.0,0.4625000059604645
34,3,0.0,124.1312484741211,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.015625,219.0,0.46875
34,4,0.0,110.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06666667014360428,115.0,0.75
35,0,0.0,288.6875,0.004246095661073923,0.09755532443523407,0.0015383901773020625,0.00018250739958602935,0.01797098107635975,0.30069929361343384,0.0,0.025624999776482582,439.0,0.75
35,1,0.0,232.375,0.0,0.0,0.012967794202268124,0.018976591527462006,0.03110462799668312,0.8391608595848083,0.0,0.02656250074505806,350.0,0.75
35,2,35.06666564941406,162.76344299316406,0.026696082204580307,0.0,0.004254271741956472,-0.0014962529530748725,0.07518865913152695,0.7972028255462646,0.0,0.019375000149011612,275.0,0.4625000059604645
35,3,0.0,126.66437530517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01718750037252903,219.0,0.46875
35,4,0.0,110.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06666667014360428,115.0,0.75
36,0,0.0,288.6875,0.004075145814567804,0.09755532443523407,0.0014200533041730523,0.00027728185523301363,0.01917356252670288,0.24475523829460144,0.0,0.025624999776482582,439.0,0.75
36,1,0.0,232.375,0.0,0.0,0.005266659427434206,0.0015451558865606785,0.01097396481782198,0.2657342553138733,0.0,0.02656250074505806,350.0,0.75
36,2,30.3266658782959,167.82968139648438,0.03194636479020119,0.0,0.007127591408789158,0.005006132647395134,0.09896786510944366,0.7622377872467041,0.0,0.02187499962747097,261.0,0.4625000059604645
36,3,0.0,126.66437530517578,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.01718750037252903,219.0,0.46875
36,4,0.0,110.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.06666667014360428,115.0,0.75
