green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length
2023.7934983532132,1272.0744111511297,1956.0355377703117,3228.109948921441,0.39406167425497646,1.2516881534447764,0.38774644397195446,5000,0,0,5000,2099,0.6140396259562376,5000,1.0,1.0,1221.8506640776707,515,1093,0.5688820955844891,1136.2932293814433,388,684,0.6438449794991266,1141.808433510639,376,586,0.5715367268636562,1142.3701331058014,293,547,0.0236873327472252,1135.8313596681924,138,330,0.4911816292899399,1053.0783578947369,95,300,0.47598955223982997,1095.394087719298,171,291,0.007471496474753383,1124.9599999999998,41,392,0.6412453385743403,1071.287695652174,46,400,0.6892826345226462,1106.2922777777776,36,377,0.7316891865321572,1149.8322828176326,5000,2099,0.4198,0.0005963259425654008,1,2000
