green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count
12880.010533393719,516.4675085106979,440.0595375954533,956.5270461061513,0.5399403086542548,0.2296347043483262,0.24007131349095415,5000,0,0,5000,4992,0.9614475157653244,5000,1.0,1.0,410.1689017787842,773,773,0.5924140472038485,272.094919219969,426,426,0.621342579862788,447.87649569575404,848,852,0.6285455499750511,273.88159836956544,368,368,0.22282425841581588,285.92188925552057,381,381,0.5665609380464268,320.62894509986614,521,525,0.38094801342409673,400.5685797901172,748,748,0.6669080001096482,322.60270813492076,378,378,0.5810939791074229,299.2765081250001,320,320,0.5456906013720435,290.2777063318778,229,229,0.584068004246069,355.23954569793625,5000,4992,0.9984,4.6000541736443546e-05,1,1000,3849.8432890000004,3815.6275,4224.822249999999,4428.939839999999,1000,1684.7558490999998,1655.3065000000001,1862.9695999999994,2306.4273200000002,10000
