green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
1152.1234015284715,793.8820974826382,471.85308645833237,1265.7351839409705,0.6272102629009815,0.1291081246192009,0.10200247749865983,8000,0,0,0,1.0,8000,8000,0.5920452959223081,8000,1.0,1.0,1.0,0.1291081246192009,2937.337931570983,4128,4128,0.6234939319575825,3210.5755386475826,3039,3039,0.6480361412016227,3211.9819094237732,833,833,0.5911572492418236,0.0,0,0,0.0,0.0,0,0,0.0,3069.7313717531283,8000,8000,1.0,1.6138515577400113e-05,1,6125,1360.1971377959183,1346.724,1919.4112000000005,2188.888040000002,6125,468.689288522449,443.888,589.5110000000001,647.7905599999989,30625,589.904789066,1466.76171875,0.0
