green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
1148.9762649833344,796.3203284722214,480.5835975694447,1276.9039260416662,0.6236337066804797,0.13537047370455985,0.10601461154889004,8000,0,0,0,1.0,8000,8000,0.5906432308825122,8000,1.0,1.0,1.0,0.13537047370455985,2989.260805404221,3983,3983,0.6259870790865294,3148.7242225097934,3062,3062,0.6433247151988124,3162.9599638303534,949,949,0.5801429759539292,973.4669250000001,6,6,0.0,0.0,0,0,0.0,3069.3886455593756,8000,8000,1.0,1.692130921306998e-05,1,6106,1399.1919236816245,1379.0410000000002,1687.521,2222.60095,6106,488.1488238781526,461.0865,623.42,674.8434,30530,588.365223884,1485.00390625,0.0
