step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,avail_pes_dc0,avail_pes_dc1,avail_pes_dc2,avail_pes_dc3,avail_pes_dc4,pred_pes_dc0,pred_pes_dc1,pred_pes_dc2,pred_pes_dc3,pred_pes_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
29,128,0.0,0.0,0.0,0.0,0.0,209.8125,0.0,0.0,0.0,0.0,0.01606566458940506,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00937500037252903,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0
30,128,0.0,0.0,0.0,0.0,0.0,209.8125,0.0,0.0,0.0,0.0,0.015580921433866024,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00937500037252903,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31,128,0.0,0.0,0.0,0.0,0.0,209.8125,0.0,0.0,0.0,0.0,0.015124574303627014,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00937500037252903,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32,128,0.0,0.0,0.0,0.0,0.0,209.8125,0.0,0.0,0.0,0.0,0.014694198034703732,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00937500037252903,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0
33,128,0.0,0.0,37.5,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.014337504282593727,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.010416666977107525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
34,128,0.0,0.0,54.37333297729492,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.013997717760503292,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.02552037127315998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
35,128,0.0,0.0,35.06666564941406,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.013673663139343262,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.035261109471321106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36,128,0.0,0.0,30.3266658782959,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.013364273123443127,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.0436851866543293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
37,128,0.0,0.0,23.68000030517578,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.013068574480712414,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.05026296153664589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
38,128,0.0,0.0,30.459999084472656,0.0,0.0,183.4375,0.0,0.0,0.0,0.0,0.012785677798092365,0.0,0.0,0.0,0.0,0.07557615637779236,0.0,0.05872407555580139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008124999701976776,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0
