green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length
3311.53263551331,1555.9481442356923,1719.9349960771249,3275.883140312817,0.47497058887366583,0.8476232704513269,0.2587464919064197,14827,0,0,14827,4841,0.680338102061098,14827,1.0,1.0,2012.053072589383,923,2171,0.5112464985104753,2037.4396955017314,867,1926,0.6375120704810916,2084.9874881987575,805,2116,0.4313888458194967,2056.7798645251405,716,1677,0.022693519792059455,2166.16777951671,353,1145,0.7417062820794056,2047.1866431171397,321,797,0.07870879070128523,2000.7613774558688,552,1151,0.701633180113765,2092.8104,110,1366,0.7051022301255921,2303.424956896552,116,1191,0.6911441018379874,2084.2021282051282,78,1287,0.7646675013639354,2057.602383178195,14827,4841,0.3264989546098334,0.00017509259872987542,1,4000
