episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,1,32,1920000.0,48,9,80,14,4,13,offset,1.0,13.0,4.0,0.0,False,62.0,48.0,14.0
1,1,2,32,1920000.0,48,29,100,35,5,34,offset,1.0,34.0,5.0,0.0,False,83.0,48.0,35.0
1,2,0,32,1920000.0,48,41,112,45,3,44,offset,1.0,44.0,3.0,0.0,False,93.0,48.0,45.0
1,3,1,32,1920000.0,48,48,119,117,68,116,offset,1.0,116.0,68.0,0.0,False,165.0,48.0,117.0
1,4,1,32,1920000.0,48,62,133,77,14,76,offset,1.0,76.0,14.0,0.0,False,125.0,48.0,77.0
1,5,0,32,1920000.0,48,92,163,96,3,95,offset,1.0,95.0,3.0,0.0,False,144.0,48.0,96.0
1,6,1,32,1920000.0,48,100,171,160,59,159,offset,1.0,159.0,59.0,0.0,False,208.0,48.0,160.0
1,7,1,32,1920000.0,48,123,194,160,36,159,offset,1.0,159.0,36.0,0.0,False,208.0,48.0,160.0
1,8,1,32,1920000.0,48,134,205,184,49,183,offset,1.0,183.0,49.0,0.0,False,232.0,48.0,184.0
1,9,0,32,1920000.0,48,150,221,155,4,154,offset,1.0,154.0,4.0,0.0,False,203.0,48.0,155.0
1,10,2,32,1920000.0,48,159,230,180,20,179,offset,1.0,179.0,20.0,0.0,False,228.0,48.0,180.0
1,11,1,32,1920000.0,48,174,245,201,26,200,offset,1.0,200.0,26.0,0.0,False,249.0,48.0,201.0
1,12,0,32,1920000.0,48,201,272,206,4,205,offset,1.0,205.0,4.0,0.0,False,254.0,48.0,206.0
1,13,1,32,1920000.0,48,221,292,241,19,240,offset,1.0,240.0,19.0,0.0,False,289.0,48.0,241.0
1,14,0,32,1920000.0,48,227,298,238,10,237,offset,1.0,237.0,10.0,0.0,False,286.0,48.0,238.0
1,15,2,32,1920000.0,48,241,312,253,11,252,offset,1.0,252.0,11.0,0.0,False,301.0,48.0,253.0
1,16,1,32,1920000.0,48,256,327,309,52,308,offset,1.0,308.0,52.0,0.0,False,357.0,48.0,309.0
1,17,0,32,1920000.0,48,273,344,297,23,296,offset,1.0,296.0,23.0,0.0,False,345.0,48.0,297.0
1,18,1,32,1920000.0,48,295,366,356,60,355,offset,1.0,355.0,60.0,0.0,False,404.0,48.0,356.0
1,19,1,32,1920000.0,48,307,378,376,68,375,offset,1.0,375.0,68.0,0.0,False,424.0,48.0,376.0
1,20,0,32,1920000.0,48,323,394,363,39,362,offset,1.0,362.0,39.0,0.0,False,411.0,48.0,363.0
1,21,0,32,1920000.0,48,335,406,355,19,354,offset,1.0,354.0,19.0,0.0,False,403.0,48.0,355.0
1,22,0,32,1920000.0,48,356,427,413,56,412,offset,1.0,412.0,56.0,0.0,False,461.0,48.0,413.0
1,23,1,32,1920000.0,48,373,444,392,18,391,offset,1.0,391.0,18.0,0.0,False,440.0,48.0,392.0
1,24,1,32,1920000.0,48,397,468,460,62,459,offset,1.0,459.0,62.0,0.0,False,508.0,48.0,460.0
1,25,0,32,1920000.0,48,402,473,458,55,457,offset,1.0,457.0,55.0,0.0,False,506.0,48.0,458.0
1,26,1,32,1920000.0,48,421,492,486,64,485,offset,1.0,485.0,64.0,0.0,False,534.0,48.0,486.0
1,27,1,32,1920000.0,48,445,516,516,70,515,offset,1.0,515.0,70.0,0.0,False,564.0,48.0,516.0
1,28,0,32,1920000.0,48,457,528,515,57,514,offset,1.0,514.0,57.0,0.0,False,563.0,48.0,515.0
1,29,1,32,1920000.0,48,473,544,540,66,539,offset,1.0,539.0,66.0,0.0,False,588.0,48.0,540.0
1,30,0,32,1920000.0,48,486,557,555,68,554,offset,1.0,554.0,68.0,0.0,False,603.0,48.0,555.0
1,31,0,32,1920000.0,48,504,575,548,43,547,offset,1.0,547.0,43.0,0.0,False,596.0,48.0,548.0
1,32,1,32,1920000.0,48,520,591,568,47,567,offset,1.0,567.0,47.0,0.0,False,616.0,48.0,568.0
1,33,0,32,1920000.0,48,527,598,592,64,591,offset,1.0,591.0,64.0,0.0,False,640.0,48.0,592.0
1,34,1,32,1920000.0,48,549,620,619,69,618,offset,1.0,618.0,69.0,0.0,False,667.0,48.0,619.0
