episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,2,32,1920000.0,48,9,80,28,18,27,offset,1.0,27.0,18.0,0.0,False,76.0,48.0,28.0
1,1,1,32,1920000.0,48,29,100,69,39,68,offset,1.0,68.0,39.0,0.0,False,117.0,48.0,69.0
1,2,0,32,1920000.0,48,41,112,70,28,69,offset,1.0,69.0,28.0,0.0,False,118.0,48.0,70.0
1,3,0,32,1920000.0,48,48,119,51,2,50,offset,1.0,50.0,2.0,0.0,False,99.0,48.0,51.0
1,4,0,32,1920000.0,48,62,133,72,9,71,offset,1.0,71.0,9.0,0.0,False,120.0,48.0,72.0
1,5,1,32,1920000.0,48,92,163,128,35,127,offset,1.0,127.0,35.0,0.0,False,176.0,48.0,128.0
1,6,0,32,1920000.0,48,100,171,121,20,120,offset,1.0,120.0,20.0,0.0,False,169.0,48.0,121.0
1,7,1,32,1920000.0,48,123,194,176,52,175,offset,1.0,175.0,52.0,0.0,False,224.0,48.0,176.0
1,8,1,32,1920000.0,48,134,205,205,70,204,offset,1.0,204.0,70.0,0.0,False,253.0,48.0,205.0
1,9,0,32,1920000.0,48,150,221,221,70,220,offset,1.0,220.0,70.0,0.0,False,269.0,48.0,221.0
1,10,0,32,1920000.0,48,159,230,173,13,172,offset,1.0,172.0,13.0,0.0,False,221.0,48.0,173.0
1,11,1,32,1920000.0,48,174,245,245,70,244,offset,1.0,244.0,70.0,0.0,False,293.0,48.0,245.0
1,12,0,32,1920000.0,48,201,272,255,53,254,offset,1.0,254.0,53.0,0.0,False,303.0,48.0,255.0
1,13,1,32,1920000.0,48,221,292,230,8,229,offset,1.0,229.0,8.0,0.0,False,278.0,48.0,230.0
1,14,0,32,1920000.0,48,227,298,269,41,268,offset,1.0,268.0,41.0,0.0,False,317.0,48.0,269.0
1,15,1,32,1920000.0,48,241,312,258,16,257,offset,1.0,257.0,16.0,0.0,False,306.0,48.0,258.0
1,16,1,32,1920000.0,48,256,327,287,30,286,offset,1.0,286.0,30.0,0.0,False,335.0,48.0,287.0
1,17,0,32,1920000.0,48,273,344,287,13,286,offset,1.0,286.0,13.0,0.0,False,335.0,48.0,287.0
1,18,1,32,1920000.0,48,295,366,308,12,307,offset,1.0,307.0,12.0,0.0,False,356.0,48.0,308.0
1,19,1,32,1920000.0,48,307,378,361,53,360,offset,1.0,360.0,53.0,0.0,False,409.0,48.0,361.0
1,20,0,32,1920000.0,48,323,394,343,19,342,offset,1.0,342.0,19.0,0.0,False,391.0,48.0,343.0
1,21,1,32,1920000.0,48,335,406,397,61,396,offset,1.0,396.0,61.0,0.0,False,445.0,48.0,397.0
1,22,1,32,1920000.0,48,356,427,384,27,383,offset,1.0,383.0,27.0,0.0,False,432.0,48.0,384.0
1,23,0,32,1920000.0,48,373,444,403,29,402,offset,1.0,402.0,29.0,0.0,False,451.0,48.0,403.0
1,24,0,32,1920000.0,48,397,468,451,53,450,offset,1.0,450.0,53.0,0.0,False,499.0,48.0,451.0
1,25,1,32,1920000.0,48,402,473,459,56,458,offset,1.0,458.0,56.0,0.0,False,507.0,48.0,459.0
1,26,1,32,1920000.0,48,421,492,447,25,446,offset,1.0,446.0,25.0,0.0,False,495.0,48.0,447.0
1,27,1,32,1920000.0,48,445,516,515,69,514,offset,1.0,514.0,69.0,0.0,False,563.0,48.0,515.0
1,28,0,32,1920000.0,48,457,528,484,26,483,offset,1.0,483.0,26.0,0.0,False,532.0,48.0,484.0
1,29,1,32,1920000.0,48,473,544,544,70,543,offset,1.0,543.0,70.0,0.0,False,592.0,48.0,544.0
1,30,1,32,1920000.0,48,486,557,548,61,547,offset,1.0,547.0,61.0,0.0,False,596.0,48.0,548.0
1,31,0,32,1920000.0,48,504,575,526,21,525,offset,1.0,525.0,21.0,0.0,False,574.0,48.0,526.0
1,32,0,32,1920000.0,48,520,591,572,51,571,offset,1.0,571.0,51.0,0.0,False,620.0,48.0,572.0
1,33,1,32,1920000.0,48,527,598,598,70,597,offset,1.0,597.0,70.0,0.0,False,646.0,48.0,598.0
1,34,0,32,1920000.0,48,549,620,620,70,619,offset,1.0,619.0,70.0,0.0,False,668.0,48.0,620.0
