episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,1,32,1920000.0,48,9,80,42,32,41,offset,1.0,41.0,32.0,0.0,False,90.0,48.0,42.0
1,1,1,32,1920000.0,48,29,100,39,9,38,offset,1.0,38.0,9.0,0.0,False,87.0,48.0,39.0
1,2,2,32,1920000.0,48,41,112,73,31,72,offset,1.0,72.0,31.0,0.0,False,121.0,48.0,73.0
1,3,2,32,1920000.0,48,48,119,73,24,72,offset,1.0,72.0,24.0,0.0,False,121.0,48.0,73.0
1,4,2,32,1920000.0,48,62,133,72,9,71,offset,1.0,71.0,9.0,0.0,False,120.0,48.0,72.0
1,5,0,32,1920000.0,48,92,163,94,1,93,offset,1.0,93.0,1.0,0.0,False,142.0,48.0,94.0
1,6,0,32,1920000.0,48,100,171,147,46,146,offset,1.0,146.0,46.0,0.0,False,195.0,48.0,147.0
1,7,0,32,1920000.0,48,123,194,142,18,141,offset,1.0,141.0,18.0,0.0,False,190.0,48.0,142.0
1,8,1,32,1920000.0,48,134,205,157,22,156,offset,1.0,156.0,22.0,0.0,False,205.0,48.0,157.0
1,9,1,32,1920000.0,48,150,221,158,7,157,offset,1.0,157.0,7.0,0.0,False,206.0,48.0,158.0
1,10,1,32,1920000.0,48,159,230,165,5,164,offset,1.0,164.0,5.0,0.0,False,213.0,48.0,165.0
1,11,2,32,1920000.0,48,174,245,189,14,188,offset,1.0,188.0,14.0,0.0,False,237.0,48.0,189.0
1,12,2,32,1920000.0,48,201,272,203,1,202,offset,1.0,202.0,1.0,0.0,False,251.0,48.0,203.0
1,13,0,32,1920000.0,48,221,292,292,70,291,offset,1.0,291.0,70.0,0.0,False,340.0,48.0,292.0
1,14,0,32,1920000.0,48,227,298,298,70,297,offset,1.0,297.0,70.0,0.0,False,346.0,48.0,298.0
1,15,0,32,1920000.0,48,241,312,312,70,311,offset,1.0,311.0,70.0,0.0,False,360.0,48.0,312.0
1,16,1,32,1920000.0,48,256,327,324,67,323,offset,1.0,323.0,67.0,0.0,False,372.0,48.0,324.0
1,17,0,32,1920000.0,48,273,344,313,39,312,offset,1.0,312.0,39.0,0.0,False,361.0,48.0,313.0
1,18,0,32,1920000.0,48,295,366,315,19,314,offset,1.0,314.0,19.0,0.0,False,363.0,48.0,315.0
1,19,2,32,1920000.0,48,307,378,368,60,367,offset,1.0,367.0,60.0,0.0,False,416.0,48.0,368.0
1,20,2,32,1920000.0,48,323,394,366,42,365,offset,1.0,365.0,42.0,0.0,False,414.0,48.0,366.0
1,21,1,32,1920000.0,48,335,406,352,16,351,offset,1.0,351.0,16.0,0.0,False,400.0,48.0,352.0
1,22,2,32,1920000.0,48,356,427,367,10,366,offset,1.0,366.0,10.0,0.0,False,415.0,48.0,367.0
1,23,2,32,1920000.0,48,373,444,375,1,374,offset,1.0,374.0,1.0,0.0,False,423.0,48.0,375.0
1,24,0,32,1920000.0,48,397,468,453,55,452,offset,1.0,452.0,55.0,0.0,False,501.0,48.0,453.0
1,25,0,32,1920000.0,48,402,473,459,56,458,offset,1.0,458.0,56.0,0.0,False,507.0,48.0,459.0
1,26,1,32,1920000.0,48,421,492,484,62,483,offset,1.0,483.0,62.0,0.0,False,532.0,48.0,484.0
1,27,0,32,1920000.0,48,445,516,468,22,467,offset,1.0,467.0,22.0,0.0,False,516.0,48.0,468.0
1,28,0,32,1920000.0,48,457,528,477,19,476,offset,1.0,476.0,19.0,0.0,False,525.0,48.0,477.0
1,29,2,32,1920000.0,48,473,544,509,35,508,offset,1.0,508.0,35.0,0.0,False,557.0,48.0,509.0
1,30,2,32,1920000.0,48,486,557,513,26,512,offset,1.0,512.0,26.0,0.0,False,561.0,48.0,513.0
1,31,2,32,1920000.0,48,504,575,528,23,527,offset,1.0,527.0,23.0,0.0,False,576.0,48.0,528.0
1,32,2,32,1920000.0,48,520,591,525,4,524,offset,1.0,524.0,4.0,0.0,False,573.0,48.0,525.0
1,33,2,32,1920000.0,48,527,598,533,5,532,offset,1.0,532.0,5.0,0.0,False,581.0,48.0,533.0
1,34,0,32,1920000.0,48,549,620,588,38,587,offset,1.0,587.0,38.0,0.0,False,636.0,48.0,588.0
