episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,2,32,1920000.0,48,9,80,15,5,14,offset,1.0,14.0,5.0,0.0,False,63.0,48.0,15.0
1,1,2,32,1920000.0,48,29,100,90,60,89,offset,1.0,89.0,60.0,0.0,False,138.0,48.0,90.0
1,2,2,32,1920000.0,48,41,112,84,42,83,offset,1.0,83.0,42.0,0.0,False,132.0,48.0,84.0
1,3,1,32,1920000.0,48,48,119,60,11,59,offset,1.0,59.0,11.0,0.0,False,108.0,48.0,60.0
1,4,0,32,1920000.0,48,62,133,77,14,76,offset,1.0,76.0,14.0,0.0,False,125.0,48.0,77.0
1,5,0,32,1920000.0,48,92,163,133,40,132,offset,1.0,132.0,40.0,0.0,False,181.0,48.0,133.0
1,6,1,32,1920000.0,48,100,171,117,16,116,offset,1.0,116.0,16.0,0.0,False,165.0,48.0,117.0
1,7,1,32,1920000.0,48,123,194,126,2,125,offset,1.0,125.0,2.0,0.0,False,174.0,48.0,126.0
1,8,0,32,1920000.0,48,134,205,138,3,137,offset,1.0,137.0,3.0,0.0,False,186.0,48.0,138.0
1,9,0,32,1920000.0,48,150,221,152,1,151,offset,1.0,151.0,1.0,0.0,False,200.0,48.0,152.0
1,10,1,32,1920000.0,48,159,230,227,67,226,offset,1.0,226.0,67.0,0.0,False,275.0,48.0,227.0
1,11,2,32,1920000.0,48,174,245,198,23,197,offset,1.0,197.0,23.0,0.0,False,246.0,48.0,198.0
1,12,0,32,1920000.0,48,201,272,257,55,256,offset,1.0,256.0,55.0,0.0,False,305.0,48.0,257.0
1,13,2,32,1920000.0,48,221,292,281,59,280,offset,1.0,280.0,59.0,0.0,False,329.0,48.0,281.0
1,14,1,32,1920000.0,48,227,298,239,11,238,offset,1.0,238.0,11.0,0.0,False,287.0,48.0,239.0
1,15,1,32,1920000.0,48,241,312,307,65,306,offset,1.0,306.0,65.0,0.0,False,355.0,48.0,307.0
1,16,0,32,1920000.0,48,256,327,324,67,323,offset,1.0,323.0,67.0,0.0,False,372.0,48.0,324.0
1,17,1,32,1920000.0,48,273,344,317,43,316,offset,1.0,316.0,43.0,0.0,False,365.0,48.0,317.0
1,18,1,32,1920000.0,48,295,366,305,9,304,offset,1.0,304.0,9.0,0.0,False,353.0,48.0,305.0
1,19,2,32,1920000.0,48,307,378,371,63,370,offset,1.0,370.0,63.0,0.0,False,419.0,48.0,371.0
1,20,2,32,1920000.0,48,323,394,379,55,378,offset,1.0,378.0,55.0,0.0,False,427.0,48.0,379.0
1,21,1,32,1920000.0,48,335,406,405,69,404,offset,1.0,404.0,69.0,0.0,False,453.0,48.0,405.0
1,22,0,32,1920000.0,48,356,427,420,63,419,offset,1.0,419.0,63.0,0.0,False,468.0,48.0,420.0
1,23,0,32,1920000.0,48,373,444,419,45,418,offset,1.0,418.0,45.0,0.0,False,467.0,48.0,419.0
1,24,1,32,1920000.0,48,397,468,416,18,415,offset,1.0,415.0,18.0,0.0,False,464.0,48.0,416.0
1,25,0,32,1920000.0,48,402,473,433,30,432,offset,1.0,432.0,30.0,0.0,False,481.0,48.0,433.0
1,26,1,32,1920000.0,48,421,492,423,1,422,offset,1.0,422.0,1.0,0.0,False,471.0,48.0,423.0
1,27,0,32,1920000.0,48,445,516,447,1,446,offset,1.0,446.0,1.0,0.0,False,495.0,48.0,447.0
1,28,0,32,1920000.0,48,457,528,459,1,458,offset,1.0,458.0,1.0,0.0,False,507.0,48.0,459.0
1,29,2,32,1920000.0,48,473,544,532,58,531,offset,1.0,531.0,58.0,0.0,False,580.0,48.0,532.0
1,30,2,32,1920000.0,48,486,557,557,70,556,offset,1.0,556.0,70.0,0.0,False,605.0,48.0,557.0
1,31,1,32,1920000.0,48,504,575,572,67,571,offset,1.0,571.0,67.0,0.0,False,620.0,48.0,572.0
1,32,0,32,1920000.0,48,520,591,588,67,587,offset,1.0,587.0,67.0,0.0,False,636.0,48.0,588.0
1,33,0,32,1920000.0,48,527,598,598,70,597,offset,1.0,597.0,70.0,0.0,False,646.0,48.0,598.0
1,34,1,32,1920000.0,48,549,620,620,70,619,offset,1.0,619.0,70.0,0.0,False,668.0,48.0,620.0
