episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,0,32,1920000.0,48,9,80,34,24,33,offset,1.0,33.0,24.0,0.0,False,82.0,48.0,34.0
1,1,2,32,1920000.0,48,29,100,88,58,87,offset,1.0,87.0,58.0,0.0,False,136.0,48.0,88.0
1,2,2,32,1920000.0,48,41,112,93,51,92,offset,1.0,92.0,51.0,0.0,False,141.0,48.0,93.0
1,3,2,32,1920000.0,48,48,119,93,44,92,offset,1.0,92.0,44.0,0.0,False,141.0,48.0,93.0
1,4,2,32,1920000.0,48,62,133,96,33,95,offset,1.0,95.0,33.0,0.0,False,144.0,48.0,96.0
1,5,2,32,1920000.0,48,92,163,111,18,110,offset,1.0,110.0,18.0,0.0,False,159.0,48.0,111.0
1,6,1,32,1920000.0,48,100,171,124,23,123,offset,1.0,123.0,23.0,0.0,False,172.0,48.0,124.0
1,12,2,32,1920000.0,48,201,272,251,49,250,offset,1.0,250.0,49.0,0.0,False,299.0,48.0,251.0
1,13,2,32,1920000.0,48,221,292,251,29,250,offset,1.0,250.0,29.0,0.0,False,299.0,48.0,251.0
1,14,2,32,1920000.0,48,227,298,251,23,250,offset,1.0,250.0,23.0,0.0,False,299.0,48.0,251.0
1,15,2,32,1920000.0,48,241,312,255,13,254,offset,1.0,254.0,13.0,0.0,False,303.0,48.0,255.0
1,16,1,32,1920000.0,48,256,327,265,8,264,offset,1.0,264.0,8.0,0.0,False,313.0,48.0,265.0
1,17,1,32,1920000.0,48,273,344,284,10,283,offset,1.0,283.0,10.0,0.0,False,332.0,48.0,284.0
1,21,0,32,1920000.0,48,335,406,387,51,386,offset,1.0,386.0,51.0,0.0,False,435.0,48.0,387.0
1,22,2,32,1920000.0,48,356,427,422,65,421,offset,1.0,421.0,65.0,0.0,False,470.0,48.0,422.0
1,23,2,32,1920000.0,48,373,444,422,48,421,offset,1.0,421.0,48.0,0.0,False,470.0,48.0,422.0
1,24,1,32,1920000.0,48,397,468,457,59,456,offset,1.0,456.0,59.0,0.0,False,505.0,48.0,457.0
1,25,0,32,1920000.0,48,402,473,473,70,472,offset,1.0,472.0,70.0,0.0,False,521.0,48.0,473.0
1,26,1,32,1920000.0,48,421,492,457,35,456,offset,1.0,456.0,35.0,0.0,False,505.0,48.0,457.0
1,27,0,32,1920000.0,48,445,516,475,29,474,offset,1.0,474.0,29.0,0.0,False,523.0,48.0,475.0
1,28,0,32,1920000.0,48,457,528,524,66,523,offset,1.0,523.0,66.0,0.0,False,572.0,48.0,524.0
1,29,1,32,1920000.0,48,473,544,542,68,541,offset,1.0,541.0,68.0,0.0,False,590.0,48.0,542.0
1,30,2,32,1920000.0,48,486,557,547,60,546,offset,1.0,546.0,60.0,0.0,False,595.0,48.0,547.0
1,31,2,32,1920000.0,48,504,575,547,42,546,offset,1.0,546.0,42.0,0.0,False,595.0,48.0,547.0
1,32,2,32,1920000.0,48,520,591,547,26,546,offset,1.0,546.0,26.0,0.0,False,595.0,48.0,547.0
1,33,1,32,1920000.0,48,527,598,583,55,582,offset,1.0,582.0,55.0,0.0,False,631.0,48.0,583.0
1,34,1,32,1920000.0,48,549,620,583,33,582,offset,1.0,582.0,33.0,0.0,False,631.0,48.0,583.0
