episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,1,32,1920000.0,48,9,80,22,12,21,offset,1.0,21.0,12.0,0.0,False,70.0,48.0,22.0
1,1,1,32,1920000.0,48,29,100,92,62,91,offset,1.0,91.0,62.0,0.0,False,140.0,48.0,92.0
1,2,1,32,1920000.0,48,41,112,104,62,103,offset,1.0,103.0,62.0,0.0,False,152.0,48.0,104.0
1,3,1,32,1920000.0,48,48,119,111,62,110,offset,1.0,110.0,62.0,0.0,False,159.0,48.0,111.0
1,4,1,32,1920000.0,48,62,133,91,28,90,offset,1.0,90.0,28.0,0.0,False,139.0,48.0,91.0
1,5,1,32,1920000.0,48,92,163,105,12,104,offset,1.0,104.0,12.0,0.0,False,153.0,48.0,105.0
1,6,1,32,1920000.0,48,100,171,163,62,162,offset,1.0,162.0,62.0,0.0,False,211.0,48.0,163.0
1,7,1,32,1920000.0,48,123,194,136,12,135,offset,1.0,135.0,12.0,0.0,False,184.0,48.0,136.0
1,8,1,32,1920000.0,48,134,205,147,12,146,offset,1.0,146.0,12.0,0.0,False,195.0,48.0,147.0
1,9,1,32,1920000.0,48,150,221,163,12,162,offset,1.0,162.0,12.0,0.0,False,211.0,48.0,163.0
1,10,1,32,1920000.0,48,159,230,173,13,172,offset,1.0,172.0,13.0,0.0,False,221.0,48.0,173.0
1,11,1,32,1920000.0,48,174,245,187,12,186,offset,1.0,186.0,12.0,0.0,False,235.0,48.0,187.0
1,12,1,32,1920000.0,48,201,272,264,62,263,offset,1.0,263.0,62.0,0.0,False,312.0,48.0,264.0
1,13,1,32,1920000.0,48,221,292,280,58,279,offset,1.0,279.0,58.0,0.0,False,328.0,48.0,280.0
1,14,0,32,1920000.0,48,227,298,290,62,289,offset,1.0,289.0,62.0,0.0,False,338.0,48.0,290.0
1,15,2,32,1920000.0,48,241,312,244,2,243,offset,1.0,243.0,2.0,0.0,False,292.0,48.0,244.0
1,16,2,32,1920000.0,48,256,327,327,70,326,offset,1.0,326.0,70.0,0.0,False,375.0,48.0,327.0
1,17,1,32,1920000.0,48,273,344,343,69,342,offset,1.0,342.0,69.0,0.0,False,391.0,48.0,343.0
1,18,1,32,1920000.0,48,295,366,366,70,365,offset,1.0,365.0,70.0,0.0,False,414.0,48.0,366.0
1,19,0,32,1920000.0,48,307,378,378,70,377,offset,1.0,377.0,70.0,0.0,False,426.0,48.0,378.0
1,20,1,32,1920000.0,48,323,394,386,62,385,offset,1.0,385.0,62.0,0.0,False,434.0,48.0,386.0
1,21,1,32,1920000.0,48,335,406,405,69,404,offset,1.0,404.0,69.0,0.0,False,453.0,48.0,405.0
1,22,0,32,1920000.0,48,356,427,426,69,425,offset,1.0,425.0,69.0,0.0,False,474.0,48.0,426.0
1,23,0,32,1920000.0,48,373,444,398,24,397,offset,1.0,397.0,24.0,0.0,False,446.0,48.0,398.0
1,24,2,32,1920000.0,48,397,468,467,69,466,offset,1.0,466.0,69.0,0.0,False,515.0,48.0,467.0
1,25,2,32,1920000.0,48,402,473,465,62,464,offset,1.0,464.0,62.0,0.0,False,513.0,48.0,465.0
1,26,1,32,1920000.0,48,421,492,491,69,490,offset,1.0,490.0,69.0,0.0,False,539.0,48.0,491.0
1,27,1,32,1920000.0,48,445,516,508,62,507,offset,1.0,507.0,62.0,0.0,False,556.0,48.0,508.0
1,28,1,32,1920000.0,48,457,528,520,62,519,offset,1.0,519.0,62.0,0.0,False,568.0,48.0,520.0
1,29,1,32,1920000.0,48,473,544,502,28,501,offset,1.0,501.0,28.0,0.0,False,550.0,48.0,502.0
1,30,1,32,1920000.0,48,486,557,499,12,498,offset,1.0,498.0,12.0,0.0,False,547.0,48.0,499.0
1,31,1,32,1920000.0,48,504,575,533,28,532,offset,1.0,532.0,28.0,0.0,False,581.0,48.0,533.0
1,32,1,32,1920000.0,48,520,591,533,12,532,offset,1.0,532.0,12.0,0.0,False,581.0,48.0,533.0
1,33,0,32,1920000.0,48,527,598,540,12,539,offset,1.0,539.0,12.0,0.0,False,588.0,48.0,540.0
1,34,0,32,1920000.0,48,549,620,562,12,561,offset,1.0,561.0,12.0,0.0,False,610.0,48.0,562.0
