episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,0,32,1920000.0,48,9,80,72,62,71,offset,1.0,71.0,62.0,0.0,False,120.0,48.0,72.0
1,1,1,32,1920000.0,48,29,100,92,62,91,offset,1.0,91.0,62.0,0.0,False,140.0,48.0,92.0
1,2,1,32,1920000.0,48,41,112,104,62,103,offset,1.0,103.0,62.0,0.0,False,152.0,48.0,104.0
1,3,0,32,1920000.0,48,48,119,111,62,110,offset,1.0,110.0,62.0,0.0,False,159.0,48.0,111.0
1,4,1,32,1920000.0,48,62,133,125,62,124,offset,1.0,124.0,62.0,0.0,False,173.0,48.0,125.0
1,5,1,32,1920000.0,48,92,163,155,62,154,offset,1.0,154.0,62.0,0.0,False,203.0,48.0,155.0
1,6,1,32,1920000.0,48,100,171,163,62,162,offset,1.0,162.0,62.0,0.0,False,211.0,48.0,163.0
1,7,1,32,1920000.0,48,123,194,145,21,144,offset,1.0,144.0,21.0,0.0,False,193.0,48.0,145.0
1,8,1,32,1920000.0,48,134,205,200,65,199,offset,1.0,199.0,65.0,0.0,False,248.0,48.0,200.0
1,9,1,32,1920000.0,48,150,221,163,12,162,offset,1.0,162.0,12.0,0.0,False,211.0,48.0,163.0
1,10,0,32,1920000.0,48,159,230,197,37,196,offset,1.0,196.0,37.0,0.0,False,245.0,48.0,197.0
1,11,0,32,1920000.0,48,174,245,199,24,198,offset,1.0,198.0,24.0,0.0,False,247.0,48.0,199.0
1,12,1,32,1920000.0,48,201,272,267,65,266,offset,1.0,266.0,65.0,0.0,False,315.0,48.0,267.0
1,13,1,32,1920000.0,48,221,292,289,67,288,offset,1.0,288.0,67.0,0.0,False,337.0,48.0,289.0
1,14,0,32,1920000.0,48,227,298,293,65,292,offset,1.0,292.0,65.0,0.0,False,341.0,48.0,293.0
1,15,2,32,1920000.0,48,241,312,244,2,243,offset,1.0,243.0,2.0,0.0,False,292.0,48.0,244.0
1,16,0,32,1920000.0,48,256,327,278,21,277,offset,1.0,277.0,21.0,0.0,False,326.0,48.0,278.0
1,17,2,32,1920000.0,48,273,344,336,62,335,offset,1.0,335.0,62.0,0.0,False,384.0,48.0,336.0
1,18,1,32,1920000.0,48,295,366,361,65,360,offset,1.0,360.0,65.0,0.0,False,409.0,48.0,361.0
1,19,1,32,1920000.0,48,307,378,373,65,372,offset,1.0,372.0,65.0,0.0,False,421.0,48.0,373.0
1,20,0,32,1920000.0,48,323,394,386,62,385,offset,1.0,385.0,62.0,0.0,False,434.0,48.0,386.0
1,21,1,32,1920000.0,48,335,406,401,65,400,offset,1.0,400.0,65.0,0.0,False,449.0,48.0,401.0
1,22,0,32,1920000.0,48,356,427,424,67,423,offset,1.0,423.0,67.0,0.0,False,472.0,48.0,424.0
1,23,0,32,1920000.0,48,373,444,376,2,375,offset,1.0,375.0,2.0,0.0,False,424.0,48.0,376.0
1,24,2,32,1920000.0,48,397,468,463,65,462,offset,1.0,462.0,65.0,0.0,False,511.0,48.0,463.0
1,25,2,32,1920000.0,48,402,473,468,65,467,offset,1.0,467.0,65.0,0.0,False,516.0,48.0,468.0
1,26,1,32,1920000.0,48,421,492,487,65,486,offset,1.0,486.0,65.0,0.0,False,535.0,48.0,487.0
1,27,1,32,1920000.0,48,445,516,513,67,512,offset,1.0,512.0,67.0,0.0,False,561.0,48.0,513.0
1,28,1,32,1920000.0,48,457,528,523,65,522,offset,1.0,522.0,65.0,0.0,False,571.0,48.0,523.0
1,29,1,32,1920000.0,48,473,544,541,67,540,offset,1.0,540.0,67.0,0.0,False,589.0,48.0,541.0
1,30,1,32,1920000.0,48,486,557,552,65,551,offset,1.0,551.0,65.0,0.0,False,600.0,48.0,552.0
1,31,0,32,1920000.0,48,504,575,567,62,566,offset,1.0,566.0,62.0,0.0,False,615.0,48.0,567.0
1,32,1,32,1920000.0,48,520,591,523,2,522,offset,1.0,522.0,2.0,0.0,False,571.0,48.0,523.0
1,33,1,32,1920000.0,48,527,598,530,2,529,offset,1.0,529.0,2.0,0.0,False,578.0,48.0,530.0
1,34,2,32,1920000.0,48,549,620,615,65,614,offset,1.0,614.0,65.0,0.0,False,663.0,48.0,615.0
