green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
105.56422125925924,29.10397129629635,1.5264287037037036,30.630400000000055,0.9501662171011903,0.001054254064814815,0.03441855362041675,35,0,0,0,1.0,35,35,0.7838838500465513,35,1.0,1.0,0.9999999999999998,0.0010542540648148153,245.23529411764707,17,17,0.9799605717261514,476.3333333333333,15,15,0.9105688012052273,470.6666666666667,3,3,0.9793363962285455,0.0,0,0,0.0,0.0,0,0,0.0,363.6,35,35,1.0,3.012154470899472e-05,0,0.0,0.37196,0,1.1478698354661796,35,0,0.0,35,0,35,35,22.957396709323593,0,35.0,0.0,0.0,0,0.0,0,,e3b0c44298fc1c14,0,0,0,35,0,0,0,0,0.0,0,0,051fabb6fd8dcd26,/home/joshua/rl-cloudsimplus-greenscheduling/reports/manifests/policy_degradation/bisect_v11_k0/c11_legacy_shrink75_k0_option_ledger.csv,1,600,14.21491870370379,11.078098732279988,0.999,7.1917407741438915,34,1,0.9714285714285714,21850,1685.02113,1750.094,2268.8269999999998,2478.5206299999995,600,3.9888480000000004,1.933,12.053499999999998,13.736099999999999,3000,22.711340399,952.171875,0.0
