green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,cover_decisions,cover_missing,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
99.96855696666678,26.671545370370403,3.954054629629628,30.62560000000003,0.8708905415851568,0.0022437427685185166,0.07326363462327315,35,0,0,0,1.0,35,35,0.7893909995477788,35,1.0,1.0,0.9999999999999998,0.002243742768518517,291.64285714285717,14,14,0.8323453505411921,371.44444444444446,9,9,0.8166365030732542,396.5833333333333,12,12,0.9566026916779584,0.0,0,0,0.0,0.0,0,0,0.0,348.14285714285717,35,35,1.0,6.410693624338619e-05,0,0.0,0.5918611111111112,0,2.880000000000001,35,0,0.0,17,0,17,35,57.599999999999994,0,35.0,0.0,1.0,0,1.0,0,,e3b0c44298fc1c14,0,0,0,17,18,0,0,0,0.0,0,0,dc6f6fbcc8dd8a2e,/home/joshua/rl-cloudsimplus-greenscheduling/g1/compressed_timecap_s2/stage_a_out/f_fits/cover_diag/F3/k0_option_ledger.csv,35,0,1,601,-9.574855370370392,-9.78964718134786,0.999,6.567908311639941,24,11,0.6857142857142857,16477,16.173510815307818,14.147,38.222,50.215,601,3.402987021630615,1.783,10.938999999999984,14.984560000000005,3005,25.886478819,1068.21484375,0.0
