episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,17,1,32,1920000.0,48,273,344,284,10,283,offset,1.0,283.0,10.0,0.0,False,332.0,48.0,284.0
1,18,0,32,1920000.0,48,295,366,300,4,299,offset,1.0,299.0,4.0,0.0,False,348.0,48.0,300.0
1,20,2,32,1920000.0,48,323,394,383,59,382,offset,1.0,382.0,59.0,0.0,False,431.0,48.0,383.0
1,21,2,32,1920000.0,48,335,406,382,46,381,offset,1.0,381.0,46.0,0.0,False,430.0,48.0,382.0
1,22,1,32,1920000.0,48,356,427,415,58,414,offset,1.0,414.0,58.0,0.0,False,463.0,48.0,415.0
1,23,1,32,1920000.0,48,373,444,415,41,414,offset,1.0,414.0,41.0,0.0,False,463.0,48.0,415.0
1,24,1,32,1920000.0,48,397,468,414,16,413,offset,1.0,413.0,16.0,0.0,False,462.0,48.0,414.0
1,25,1,32,1920000.0,48,402,473,421,18,420,offset,1.0,420.0,18.0,0.0,False,469.0,48.0,421.0
1,26,0,32,1920000.0,48,421,492,433,11,432,offset,1.0,432.0,11.0,0.0,False,481.0,48.0,433.0
1,28,1,32,1920000.0,48,457,528,464,6,463,offset,1.0,463.0,6.0,0.0,False,512.0,48.0,464.0
