green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,waste_ratio,completion_rate,completed_cloudlets,completion_time_dc_0,finished_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,green_ratio_dc_9,episode,episode_length
986.6042869260906,353.043517264352,471.0982794978017,824.1417967621537,0.42837715384824715,0.24023136831080405,0.2914927616274442,4959,0,0,0.7364654231059646,1.0,4959,692.0554303030299,165,0,704.6803986486485,148,0,690.9956470588232,170,0,725.9027878787878,132,0,646.12073476834,74,0,677.1735454545455,44,0,690.8224174757283,103,0,621.4519047619049,21,0,677.3116190476192,21,0,697.1205555555556,18,0,1,1000
986.5749848381566,353.0728193522854,471.08839754596625,824.1612168982517,0.4284026136064525,0.24023545388902284,0.29149085028916316,4959,0,0,0.7364435501272294,1.0,4959,712.2837758620688,174,0,713.4343899371069,159,0,700.4817569444446,144,0,713.9996355932204,118,0,674.5023287671233,73,0,686.9259615384616,52,0,705.8140483870974,124,0,558.2053913043479,23,0,699.5106666666666,21,0,636.5435294117647,17,0,2,1000
986.7594149618051,352.8883892286377,470.8728606988182,823.761249927456,0.4283867313007435,0.24008939757101305,0.29145507583921476,4959,0,0,0.7365812207321981,1.0,4959,704.4141729729728,185,0,695.9295071428573,140,0,694.3315294117646,153,0,711.3046747707381,122,0,656.71856,75,0,657.9480952380953,42,0,719.6897155172411,116,0,680.30232,25,0,680.7565333333333,15,0,735.5411764705884,17,0,3,1000
