green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,waste_ratio,completion_rate,completed_cloudlets,completion_time_dc_0,finished_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,green_ratio_dc_9,episode,episode_length
997.7813294464547,341.8664747439857,453.9662754296241,795.8327501736098,0.429570754243788,0.23097742637240595,0.29023362801043123,4959,0,0,0.7448086924976687,1.0,4959,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,824.11025,8,0,704.258,5,0,0.0,0,0,791.3259999999999,4,0,1,1000
997.7813294464547,341.8664747439857,453.9662754296241,795.8327501736098,0.429570754243788,0.23097742637240595,0.29023362801043123,4959,0,0,0.7448086924976687,1.0,4959,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,824.11025,8,0,704.258,5,0,0.0,0,0,791.3259999999999,4,0,2,1000
997.7813294464547,341.8664747439857,453.9662754296241,795.8327501736098,0.429570754243788,0.23097742637240595,0.29023362801043123,4959,0,0,0.7448086924976687,1.0,4959,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,824.11025,8,0,704.258,5,0,0.0,0,0,791.3259999999999,4,0,3,1000
