episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,1,1,32,1920000.0,48,29,100,86,56,85,offset,1.0,85.0,56.0,0.0,False,134.0,48.0,86.0
1,2,0,32,1920000.0,48,41,112,101,59,100,offset,1.0,100.0,59.0,0.0,False,149.0,48.0,101.0
1,3,0,32,1920000.0,48,48,119,102,53,101,offset,1.0,101.0,53.0,0.0,False,150.0,48.0,102.0
1,4,0,32,1920000.0,48,62,133,112,49,111,offset,1.0,111.0,49.0,0.0,False,160.0,48.0,112.0
1,5,0,32,1920000.0,48,92,163,114,21,113,offset,1.0,113.0,21.0,0.0,False,162.0,48.0,114.0
1,6,0,32,1920000.0,48,100,171,115,14,114,offset,1.0,114.0,14.0,0.0,False,163.0,48.0,115.0
1,14,0,32,1920000.0,48,227,298,239,11,238,offset,1.0,238.0,11.0,0.0,False,287.0,48.0,239.0
1,15,0,32,1920000.0,48,241,312,250,8,249,offset,1.0,249.0,8.0,0.0,False,298.0,48.0,250.0
1,16,0,32,1920000.0,48,256,327,259,2,258,offset,1.0,258.0,2.0,0.0,False,307.0,48.0,259.0
1,17,0,32,1920000.0,48,273,344,286,12,285,offset,1.0,285.0,12.0,0.0,False,334.0,48.0,286.0
1,21,0,32,1920000.0,48,335,406,354,18,353,offset,1.0,353.0,18.0,0.0,False,402.0,48.0,354.0
1,28,0,32,1920000.0,48,457,528,504,46,503,offset,1.0,503.0,46.0,0.0,False,552.0,48.0,504.0
1,29,0,32,1920000.0,48,473,544,508,34,507,offset,1.0,507.0,34.0,0.0,False,556.0,48.0,508.0
1,30,0,32,1920000.0,48,486,557,510,23,509,offset,1.0,509.0,23.0,0.0,False,558.0,48.0,510.0
1,34,0,32,1920000.0,48,549,620,552,2,551,offset,1.0,551.0,2.0,0.0,False,600.0,48.0,552.0
