episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,3,0,32,1920000.0,48,48,119,90,41,89,offset,1.0,89.0,41.0,0.0,False,138.0,48.0,90.0
1,4,0,32,1920000.0,48,62,133,91,28,90,offset,1.0,90.0,28.0,0.0,False,139.0,48.0,91.0
1,5,0,32,1920000.0,48,92,163,108,15,107,offset,1.0,107.0,15.0,0.0,False,156.0,48.0,108.0
1,6,0,32,1920000.0,48,100,171,169,68,168,offset,1.0,168.0,68.0,0.0,False,217.0,48.0,169.0
1,7,0,32,1920000.0,48,123,194,176,52,175,offset,1.0,175.0,52.0,0.0,False,224.0,48.0,176.0
1,8,0,32,1920000.0,48,134,205,179,44,178,offset,1.0,178.0,44.0,0.0,False,227.0,48.0,179.0
1,9,0,32,1920000.0,48,150,221,180,29,179,offset,1.0,179.0,29.0,0.0,False,228.0,48.0,180.0
1,12,1,32,1920000.0,48,201,272,257,55,256,offset,1.0,256.0,55.0,0.0,False,305.0,48.0,257.0
1,13,0,32,1920000.0,48,221,292,288,66,287,offset,1.0,287.0,66.0,0.0,False,336.0,48.0,288.0
1,14,0,32,1920000.0,48,227,298,296,68,295,offset,1.0,295.0,68.0,0.0,False,344.0,48.0,296.0
1,15,1,32,1920000.0,48,241,312,269,27,268,offset,1.0,268.0,27.0,0.0,False,317.0,48.0,269.0
1,16,0,32,1920000.0,48,256,327,313,56,312,offset,1.0,312.0,56.0,0.0,False,361.0,48.0,313.0
1,17,0,32,1920000.0,48,273,344,317,43,316,offset,1.0,316.0,43.0,0.0,False,365.0,48.0,317.0
1,18,0,32,1920000.0,48,295,366,319,23,318,offset,1.0,318.0,23.0,0.0,False,367.0,48.0,319.0
1,19,0,32,1920000.0,48,307,378,321,13,320,offset,1.0,320.0,13.0,0.0,False,369.0,48.0,321.0
1,20,0,32,1920000.0,48,323,394,332,8,331,offset,1.0,331.0,8.0,0.0,False,380.0,48.0,332.0
1,21,0,32,1920000.0,48,335,406,344,8,343,offset,1.0,343.0,8.0,0.0,False,392.0,48.0,344.0
1,28,0,32,1920000.0,48,457,528,525,67,524,offset,1.0,524.0,67.0,0.0,False,573.0,48.0,525.0
1,29,1,32,1920000.0,48,473,544,500,26,499,offset,1.0,499.0,26.0,0.0,False,548.0,48.0,500.0
1,30,1,32,1920000.0,48,486,557,555,68,554,offset,1.0,554.0,68.0,0.0,False,603.0,48.0,555.0
1,31,0,32,1920000.0,48,504,575,573,68,572,offset,1.0,572.0,68.0,0.0,False,621.0,48.0,573.0
1,32,2,32,1920000.0,48,520,591,591,70,590,offset,1.0,590.0,70.0,0.0,False,639.0,48.0,591.0
1,33,1,32,1920000.0,48,527,598,598,70,597,offset,1.0,597.0,70.0,0.0,False,646.0,48.0,598.0
1,34,0,32,1920000.0,48,549,620,620,70,619,offset,1.0,619.0,70.0,0.0,False,668.0,48.0,620.0
