episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,11,0,32,1920000.0,48,174,245,212,37,211,offset,1.0,211.0,37.0,0.0,False,260.0,48.0,212.0
1,12,0,32,1920000.0,48,201,272,212,10,211,offset,1.0,211.0,10.0,0.0,False,260.0,48.0,212.0
1,20,1,32,1920000.0,48,323,394,378,54,377,offset,1.0,377.0,54.0,0.0,False,426.0,48.0,378.0
1,21,0,32,1920000.0,48,335,406,400,64,399,offset,1.0,399.0,64.0,0.0,False,448.0,48.0,400.0
1,22,0,32,1920000.0,48,356,427,401,44,400,offset,1.0,400.0,44.0,0.0,False,449.0,48.0,401.0
1,23,0,32,1920000.0,48,373,444,425,51,424,offset,1.0,424.0,51.0,0.0,False,473.0,48.0,425.0
1,24,0,32,1920000.0,48,397,468,430,32,429,offset,1.0,429.0,32.0,0.0,False,478.0,48.0,430.0
1,25,0,32,1920000.0,48,402,473,432,29,431,offset,1.0,431.0,29.0,0.0,False,480.0,48.0,432.0
1,26,0,32,1920000.0,48,421,492,435,13,434,offset,1.0,434.0,13.0,0.0,False,483.0,48.0,435.0
1,30,0,32,1920000.0,48,486,557,506,19,505,offset,1.0,505.0,19.0,0.0,False,554.0,48.0,506.0
1,31,0,32,1920000.0,48,504,575,513,8,512,offset,1.0,512.0,8.0,0.0,False,561.0,48.0,513.0
1,34,0,32,1920000.0,48,549,620,567,17,566,offset,1.0,566.0,17.0,0.0,False,615.0,48.0,567.0
