episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,t_release,reason,r_release,t_s,k,route_to_start_steps,stale
1,0,0,32,1920000.0,48,9,80,80,10,green,1.0,10.0,1.0,0.0,False
1,1,1,32,1920000.0,48,29,100,100,30,green,1.0,30.0,1.0,0.0,False
1,2,0,32,1920000.0,48,41,112,112,42,green,1.0,42.0,1.0,0.0,False
1,3,1,32,1920000.0,48,48,119,119,49,green,1.0,49.0,1.0,0.0,False
1,4,1,32,1920000.0,48,62,133,133,63,green,1.0,63.0,1.0,0.0,False
1,5,2,32,1920000.0,48,92,163,163,93,green,1.0,93.0,1.0,0.0,False
1,6,1,32,1920000.0,48,100,171,171,101,green,1.0,101.0,1.0,0.0,False
1,7,2,32,1920000.0,48,123,194,194,141,green,1.0,141.0,18.0,0.0,False
1,9,0,32,1920000.0,48,150,221,221,151,green,1.0,151.0,1.0,0.0,False
1,10,1,32,1920000.0,48,159,230,230,162,green,1.0,162.0,3.0,0.0,False
1,11,1,32,1920000.0,48,174,245,245,182,green,1.0,182.0,8.0,0.0,False
1,12,1,32,1920000.0,48,201,272,272,228,green,1.0,228.0,27.0,0.0,False
1,13,0,32,1920000.0,48,221,292,292,222,green,1.0,222.0,1.0,0.0,False
1,14,0,32,1920000.0,48,227,298,298,229,green,1.0,229.0,2.0,0.0,False
1,15,0,32,1920000.0,48,241,312,312,251,green,1.0,251.0,10.0,0.0,False
1,16,1,32,1920000.0,48,256,327,327,257,green,1.0,257.0,1.0,0.0,False
1,17,0,32,1920000.0,48,273,344,344,276,green,1.0,276.0,3.0,0.0,False
1,18,0,32,1920000.0,48,295,366,366,299,green,1.0,299.0,4.0,0.0,False
1,19,0,32,1920000.0,48,307,378,378,377,margin,1.0,377.0,70.0,0.0,False
1,20,1,32,1920000.0,48,323,394,394,362,green,1.0,362.0,39.0,0.0,False
1,21,0,32,1920000.0,48,335,406,406,405,margin,1.0,405.0,70.0,0.0,False
1,23,0,32,1920000.0,48,373,444,444,429,green,1.0,429.0,56.0,0.0,False
1,24,0,32,1920000.0,48,397,468,468,431,green,1.0,431.0,34.0,0.0,False
1,25,0,32,1920000.0,48,402,473,473,434,green,1.0,434.0,32.0,0.0,False
1,26,1,32,1920000.0,48,421,492,492,422,green,1.0,422.0,1.0,0.0,False
1,27,1,32,1920000.0,48,445,516,516,457,green,1.0,457.0,12.0,0.0,False
1,28,1,32,1920000.0,48,457,528,528,493,green,1.0,493.0,36.0,0.0,False
1,29,0,32,1920000.0,48,473,544,544,482,green,1.0,482.0,9.0,0.0,False
1,30,1,32,1920000.0,48,486,557,557,538,green,1.0,538.0,52.0,0.0,False
1,31,2,32,1920000.0,48,504,575,575,505,green,1.0,505.0,1.0,0.0,False
1,33,2,32,1920000.0,48,527,598,598,597,margin,1.0,597.0,70.0,0.0,False
