green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,causal_decisions,causal_unsolved,causal_fallback,causal_rung,causal_curve_signature,causal_truth_signature,causal_solve_wall_max_s,causal_solve_wall_sum_s,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
20.91600277777777,25.87654212962965,4.752791203703704,30.629333333333356,0.8448287740389266,0.0026351610231481522,0.08603390072092602,35,0,0,0,1.0,35,35,0.4469943410679229,35,1.0,1.0,0.9999999999999998,0.0026351610231481527,363.92857142857144,14,14,0.8669383128149697,386.4375,16,16,0.8317832908033721,353.8,5,5,0.8246553184281838,0.0,0,0,0.0,0.0,0,0,0.0,372.77142857142854,35,35,1.0,7.529031494709006e-05,0,0.0,0.5615866666666667,0,1.9091831809872035,35,0,0.0,35,0,35,35,38.183663619744046,0,35.0,0.0,0.0,0,0.0,0,,e3b0c44298fc1c14,0,0,0,35,0,0,0,0,0.0,0,0,e7ae8140e7892abe,/home/joshua/rl-cloudsimplus-greenscheduling/g1/compressed_timecap_s2/stage_a_out/causal_v1/causal_truth_k5_option_ledger.csv,35,0,0,truth,951b478046041014,951b478046041014,0.11667156219482422,3.6731069087982178,1,613,-17.403220462963,-11.876033413930296,0.999,7.278045395879426,34,1,0.9714285714285714,49625,15687.085461663952,26.209,227217.47279999993,311307.38032,613,2.910743882544861,1.764,7.661999999999997,10.6836,3065,29.662898223,1205.828125,0.0
