green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,causal_decisions,causal_unsolved,causal_fallback,causal_rung,causal_curve_signature,causal_truth_signature,causal_solve_wall_max_s,causal_solve_wall_sum_s,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
117.74952079259266,24.788512037037126,5.83868796296296,30.627200000000087,0.8093626592387504,0.0031672291018518565,0.10341229697301246,35,0,0,0,1.0,35,35,0.8260919451114785,35,1.0,1.0,0.9999999999999998,0.0031672291018518574,371.0833333333333,12,12,0.7738363506330834,413.2142857142857,14,14,0.7198064478686063,334.55555555555554,9,9,0.9961545609379705,0.0,0,0,0.0,0.0,0,0,0.0,378.54285714285714,35,35,1.0,9.049226005291018e-05,0,0.0,0.3999364814814815,0,1.8727644119439375,35,0,0.0,35,0,35,35,37.455288238878715,0,35.0,0.0,0.0,0,0.0,0,,e3b0c44298fc1c14,0,0,0,35,0,0,0,0,0.0,0,0,b7f30514825afd91,/home/joshua/rl-cloudsimplus-greenscheduling/g1/compressed_timecap_s2/stage_a_out/causal_v1/causal_shrink_0.5_k0_option_ledger.csv,35,0,0,shrink_0.5,9779104c10ff7c35,14d03aa2d57a9fcf,0.12447500228881836,4.198662042617798,1,664,-28.044582037037053,-19.448619982220947,0.999,7.1917407741438915,34,1,0.9714285714285714,16477,15536.289527108433,26.225,243019.85860000015,324870.87683,664,2.9460069277108434,1.733,7.945,10.868099999999998,3320,31.954619789,1222.1796875,0.0
