episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,2,32,1920000.0,48,9,80,65,55,64,offset,1.0,64.0,55.0,0.0,False,113.0,48.0,65.0
1,1,2,32,1920000.0,48,29,100,63,33,62,offset,1.0,62.0,33.0,0.0,False,111.0,48.0,63.0
1,2,1,32,1920000.0,48,41,112,98,56,97,offset,1.0,97.0,56.0,0.0,False,146.0,48.0,98.0
1,3,2,32,1920000.0,48,48,119,113,64,112,offset,1.0,112.0,64.0,0.0,False,161.0,48.0,113.0
1,4,0,32,1920000.0,48,62,133,119,56,118,offset,1.0,118.0,56.0,0.0,False,167.0,48.0,119.0
1,5,0,32,1920000.0,48,92,163,163,70,162,offset,1.0,162.0,70.0,0.0,False,211.0,48.0,163.0
1,6,2,32,1920000.0,48,100,171,171,70,170,offset,1.0,170.0,70.0,0.0,False,219.0,48.0,171.0
1,7,2,32,1920000.0,48,123,194,169,45,168,offset,1.0,168.0,45.0,0.0,False,217.0,48.0,169.0
1,8,2,32,1920000.0,48,134,205,180,45,179,offset,1.0,179.0,45.0,0.0,False,228.0,48.0,180.0
1,9,2,32,1920000.0,48,150,221,193,42,192,offset,1.0,192.0,42.0,0.0,False,241.0,48.0,193.0
1,10,2,32,1920000.0,48,159,230,181,21,180,offset,1.0,180.0,21.0,0.0,False,229.0,48.0,181.0
1,11,1,32,1920000.0,48,174,245,202,27,201,offset,1.0,201.0,27.0,0.0,False,250.0,48.0,202.0
1,12,0,32,1920000.0,48,201,272,222,20,221,offset,1.0,221.0,20.0,0.0,False,270.0,48.0,222.0
1,13,1,32,1920000.0,48,221,292,223,1,222,offset,1.0,222.0,1.0,0.0,False,271.0,48.0,223.0
1,14,0,32,1920000.0,48,227,298,249,21,248,offset,1.0,248.0,21.0,0.0,False,297.0,48.0,249.0
1,15,0,32,1920000.0,48,241,312,243,1,242,offset,1.0,242.0,1.0,0.0,False,291.0,48.0,243.0
1,16,1,32,1920000.0,48,256,327,292,35,291,offset,1.0,291.0,35.0,0.0,False,340.0,48.0,292.0
1,17,0,32,1920000.0,48,273,344,311,37,310,offset,1.0,310.0,37.0,0.0,False,359.0,48.0,311.0
1,18,0,32,1920000.0,48,295,366,310,14,309,offset,1.0,309.0,14.0,0.0,False,358.0,48.0,310.0
1,19,2,32,1920000.0,48,307,378,378,70,377,offset,1.0,377.0,70.0,0.0,False,426.0,48.0,378.0
1,20,2,32,1920000.0,48,323,394,382,58,381,offset,1.0,381.0,58.0,0.0,False,430.0,48.0,382.0
1,21,0,32,1920000.0,48,335,406,388,52,387,offset,1.0,387.0,52.0,0.0,False,436.0,48.0,388.0
1,22,1,32,1920000.0,48,356,427,420,63,419,offset,1.0,419.0,63.0,0.0,False,468.0,48.0,420.0
1,23,1,32,1920000.0,48,373,444,430,56,429,offset,1.0,429.0,56.0,0.0,False,478.0,48.0,430.0
1,24,0,32,1920000.0,48,397,468,447,49,446,offset,1.0,446.0,49.0,0.0,False,495.0,48.0,447.0
1,25,0,32,1920000.0,48,402,473,453,50,452,offset,1.0,452.0,50.0,0.0,False,501.0,48.0,453.0
1,26,0,32,1920000.0,48,421,492,434,12,433,offset,1.0,433.0,12.0,0.0,False,482.0,48.0,434.0
1,27,2,32,1920000.0,48,445,516,507,61,506,offset,1.0,506.0,61.0,0.0,False,555.0,48.0,507.0
1,28,2,32,1920000.0,48,457,528,519,61,518,offset,1.0,518.0,61.0,0.0,False,567.0,48.0,519.0
1,29,2,32,1920000.0,48,473,544,530,56,529,offset,1.0,529.0,56.0,0.0,False,578.0,48.0,530.0
1,30,2,32,1920000.0,48,486,557,554,67,553,offset,1.0,553.0,67.0,0.0,False,602.0,48.0,554.0
1,31,1,32,1920000.0,48,504,575,548,43,547,offset,1.0,547.0,43.0,0.0,False,596.0,48.0,548.0
1,32,1,32,1920000.0,48,520,591,554,33,553,offset,1.0,553.0,33.0,0.0,False,602.0,48.0,554.0
1,33,1,32,1920000.0,48,527,598,578,50,577,offset,1.0,577.0,50.0,0.0,False,626.0,48.0,578.0
1,34,2,32,1920000.0,48,549,620,620,70,619,offset,1.0,619.0,70.0,0.0,False,668.0,48.0,620.0
