green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,causal_decisions,causal_unsolved,causal_fallback,causal_rung,causal_curve_signature,causal_truth_signature,causal_solve_wall_max_s,causal_solve_wall_sum_s,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
95.13185001296297,16.366972222222262,14.25862777777778,30.62560000000004,0.5344212757373649,0.007292983611111128,0.23813357488869177,35,0,0,0,1.0,35,35,0.8532094609241765,35,1.0,1.0,0.9999999999999998,0.00729298361111113,349.3333333333333,9,9,0.5229195114015094,375.14285714285717,14,14,0.48169390458295847,381.9166666666667,12,12,0.6046056345980141,0.0,0,0,0.0,0.0,0,0,0.0,370.8285714285714,35,35,1.0,0.0002083709603174608,0,0.0,0.7716333333333334,0,3.850618890920172,35,0,0.0,35,0,35,35,77.0123778184034,0,35.0,0.0,0.0,0,0.0,0,,e3b0c44298fc1c14,0,0,0,35,0,0,0,0,0.0,0,0,16c541360403a7a0,/home/joshua/rl-cloudsimplus-greenscheduling/g1/compressed_timecap_s2/stage_a_out/causal_v1/causal_shrink_0_k2_option_ledger.csv,35,0,0,shrink_0,abe15dabbf475497,f7d0c2578f387a6b,0.1268010139465332,4.2702317237854,1,668,-110.55967222222228,-79.42571352937097,0.999,7.278045395879426,35,0,1.0,9154,15506.996730538922,26.0795,247078.55349999998,328913.39169,668,2.9562275449101794,1.773,7.675949999999995,10.81,3340,32.116139726,1226.0625,0.0
