episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,kappa,t_release,reason,r_release,t_s,k,route_to_start_steps,stale,t_f,exec_s,t_s_exec
1,0,0,32,1920000.0,48,9,80,79,69,78,offset,1.0,78.0,69.0,0.0,False,127.0,48.0,79.0
1,1,2,32,1920000.0,48,29,100,42,12,41,offset,1.0,41.0,12.0,0.0,False,90.0,48.0,42.0
1,2,0,32,1920000.0,48,41,112,111,69,110,offset,1.0,110.0,69.0,0.0,False,159.0,48.0,111.0
1,3,2,32,1920000.0,48,48,119,97,48,96,offset,1.0,96.0,48.0,0.0,False,145.0,48.0,97.0
1,4,1,32,1920000.0,48,62,133,125,62,124,offset,1.0,124.0,62.0,0.0,False,173.0,48.0,125.0
1,5,0,32,1920000.0,48,92,163,131,38,130,offset,1.0,130.0,38.0,0.0,False,179.0,48.0,131.0
1,6,1,32,1920000.0,48,100,171,169,68,168,offset,1.0,168.0,68.0,0.0,False,217.0,48.0,169.0
1,7,0,32,1920000.0,48,123,194,176,52,175,offset,1.0,175.0,52.0,0.0,False,224.0,48.0,176.0
1,8,1,32,1920000.0,48,134,205,205,70,204,offset,1.0,204.0,70.0,0.0,False,253.0,48.0,205.0
1,9,1,32,1920000.0,48,150,221,221,70,220,offset,1.0,220.0,70.0,0.0,False,269.0,48.0,221.0
1,10,0,32,1920000.0,48,159,230,229,69,228,offset,1.0,228.0,69.0,0.0,False,277.0,48.0,229.0
1,11,1,32,1920000.0,48,174,245,240,65,239,offset,1.0,239.0,65.0,0.0,False,288.0,48.0,240.0
1,12,1,32,1920000.0,48,201,272,263,61,262,offset,1.0,262.0,61.0,0.0,False,311.0,48.0,263.0
1,13,0,32,1920000.0,48,221,292,292,70,291,offset,1.0,291.0,70.0,0.0,False,340.0,48.0,292.0
1,14,2,32,1920000.0,48,227,298,286,58,285,offset,1.0,285.0,58.0,0.0,False,334.0,48.0,286.0
1,15,1,32,1920000.0,48,241,312,306,64,305,offset,1.0,305.0,64.0,0.0,False,354.0,48.0,306.0
1,16,0,32,1920000.0,48,256,327,327,70,326,offset,1.0,326.0,70.0,0.0,False,375.0,48.0,327.0
1,17,0,32,1920000.0,48,273,344,344,70,343,offset,1.0,343.0,70.0,0.0,False,392.0,48.0,344.0
1,18,1,32,1920000.0,48,295,366,355,59,354,offset,1.0,354.0,59.0,0.0,False,403.0,48.0,355.0
1,19,0,32,1920000.0,48,307,378,378,70,377,offset,1.0,377.0,70.0,0.0,False,426.0,48.0,378.0
1,20,1,32,1920000.0,48,323,394,394,70,393,offset,1.0,393.0,70.0,0.0,False,442.0,48.0,394.0
1,21,1,32,1920000.0,48,335,406,406,70,405,offset,1.0,405.0,70.0,0.0,False,454.0,48.0,406.0
1,22,2,32,1920000.0,48,356,427,376,19,375,offset,1.0,375.0,19.0,0.0,False,424.0,48.0,376.0
1,23,0,32,1920000.0,48,373,444,427,53,426,offset,1.0,426.0,53.0,0.0,False,475.0,48.0,427.0
1,24,1,32,1920000.0,48,397,468,468,70,467,offset,1.0,467.0,70.0,0.0,False,516.0,48.0,468.0
1,25,0,32,1920000.0,48,402,473,471,68,470,offset,1.0,470.0,68.0,0.0,False,519.0,48.0,471.0
1,26,2,32,1920000.0,48,421,492,492,70,491,offset,1.0,491.0,70.0,0.0,False,540.0,48.0,492.0
1,27,1,32,1920000.0,48,445,516,511,65,510,offset,1.0,510.0,65.0,0.0,False,559.0,48.0,511.0
1,28,0,32,1920000.0,48,457,528,528,70,527,offset,1.0,527.0,70.0,0.0,False,576.0,48.0,528.0
1,29,1,32,1920000.0,48,473,544,540,66,539,offset,1.0,539.0,66.0,0.0,False,588.0,48.0,540.0
1,30,2,32,1920000.0,48,486,557,556,69,555,offset,1.0,555.0,69.0,0.0,False,604.0,48.0,556.0
1,31,0,32,1920000.0,48,504,575,568,63,567,offset,1.0,567.0,63.0,0.0,False,616.0,48.0,568.0
1,32,1,32,1920000.0,48,520,591,586,65,585,offset,1.0,585.0,65.0,0.0,False,634.0,48.0,586.0
1,33,0,32,1920000.0,48,527,598,589,61,588,offset,1.0,588.0,61.0,0.0,False,637.0,48.0,589.0
1,34,2,32,1920000.0,48,549,620,595,45,594,offset,1.0,594.0,45.0,0.0,False,643.0,48.0,595.0
