green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,planner_info_source,planner_tail_model,planner_horizon_steps,planner_allow_defer,planner_reserves,planner_backstop_slack,planner_backstop_slack_steps,planner_timestep_sec,planner_row_seconds,planner_weather_origin_sec,planner_weather_warmup_rows,planner_static_total_w,planner_expected_cap,planner_clock0,planner_startup_row_shift,planner_rows_signature,planner_rows_7200,planner_rows_12000,planner_backstop_mode,planner_latest_start_eps,planner_cpu_util,planner_effective_mips,planner_decision_horizon,planner_n_plan,planner_n_dispatch,planner_n_defer,planner_n_fallback,planner_n_drain_pulled,planner_n_drain_dispatched,planner_n_drain_waited,planner_n_stale_dropped,planner_open_reservations,planner_active,planner_occ_max_over_cap,planner_drift_abs_max,planner_drift_abs_mean,planner_drift_step_max,planner_n_unplanned_start,planner_unplanned_start_ids,planner_unplanned_start_ids_sha,planner_n_wrong_dc,planner_n_running_unknown,planner_n_dispatched_never_started,planner_running_pes_over_cap,planner_cap_observed,planner_cap_config,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
31.790175925925933,13.740139812962962,17.195904631481508,30.93604444444447,0.44414662765428087,0.008735353713870396,0.2823681524494028,35,0,0,0,1.0,35,35,0.6982199751971614,35,1.0,1.0,0.9999999999999998,0.008735353713870398,330.23078653846153,13,13,0.46775601791358684,400.2727409090909,11,11,0.4262292207595468,353.54546590909086,11,11,0.434107588107658,0.0,0,0,0.0,0.0,0,0,0.0,359.5714428571428,35,35,1.0,0.0002495815346820113,0,0.0,0.7293333333333333,0,4.224000000000001,35,0,0.0,0,0,0,35,84.47999999999999,0,35.0,0.0,1.0,0,1.0,15,20;21;22;23;24;25;26;27;28;29;30;31;32;33;34,a10e1735b3bf41ed,0,1,669,-139.4070742774069,-85.13031008658821,0.999,6.792842369487464,1157,20,0.9830076465590484,43574,persistence,climatology,144,1,0,0.0,0,1.0,1.0,0.0,0,0.0,640;512;640;512;192,1.0,1,70f6a638ea6fe88f,0:49626-52558(2933);1:49644-52558(2915);2:49680-52558(2879),0:49626-52558(2933);1:49644-52558(2915);2:49680-52558(2879),latest_start,2,1.0,40000.0,0,20,20,1157,0,0,0,0,0,0,0,0.0,128.0,97.72197309417041,323,15,20;21;22;23;24;25;26;27;28;29;30;31;32;33;34,a10e1735b3bf41ed,0,15,0,0.0,640;512;640;512;192,640;512;640;512;192,232.3137952167414,160.103,531.995,541.9048,669,2.4415351270553067,1.753,5.357999999999998,5.885159999999996,3345,21.739716698,980.41796875,0.0
