episode,id,dc,pes,mi,runtime_steps,t_c,latest,s_f,t_release,reason,r_release,t_s,k,route_to_start_steps,stale
1,2,0,32,1920000.0,48,41,112,112,42,green,1.0,42.0,1.0,0.0,False
1,3,0,32,1920000.0,48,48,119,119,49,green,1.0,49.0,1.0,0.0,False
1,4,0,32,1920000.0,48,62,133,133,63,green,1.0,63.0,1.0,0.0,False
1,5,0,32,1920000.0,48,92,163,163,93,green,1.0,93.0,1.0,0.0,False
1,6,1,32,1920000.0,48,100,171,171,101,green,1.0,101.0,1.0,0.0,False
1,7,1,32,1920000.0,48,123,194,194,124,green,1.0,124.0,1.0,0.0,False
1,9,0,32,1920000.0,48,150,221,221,151,green,1.0,151.0,1.0,0.0,False
1,10,0,32,1920000.0,48,159,230,230,160,green,1.0,160.0,1.0,0.0,False
1,11,1,32,1920000.0,48,174,245,245,175,green,1.0,175.0,1.0,0.0,False
1,17,1,32,1920000.0,48,273,344,344,279,green,1.0,279.0,6.0,0.0,False
1,25,0,32,1920000.0,48,402,473,473,431,green,1.0,431.0,29.0,0.0,False
1,30,0,32,1920000.0,48,486,557,557,511,green,1.0,511.0,25.0,0.0,False
