green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,total_created_cloudlets,total_finished_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,completion_time_dc_5,finished_dc_5,received_dc_5,green_ratio_dc_5,completion_time_dc_6,finished_dc_6,received_dc_6,green_ratio_dc_6,completion_time_dc_7,finished_dc_7,received_dc_7,green_ratio_dc_7,completion_time_dc_8,finished_dc_8,received_dc_8,green_ratio_dc_8,completion_time_dc_9,finished_dc_9,received_dc_9,green_ratio_dc_9,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,episode,episode_length,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count
33444.66340147026,1446.8896473580492,769.2826987387999,2216.172346096849,0.6528777646315863,0.400675223349547,0.18079605769615406,14827,0,0,14827,14827,0.9585318072447728,14827,1.0,1.0,1021.1820589779446,1859,1859,0.6964197459371264,1023.2870185714278,1806,1806,0.7600336139227372,1031.8470988513523,1776,1776,0.7495458652441329,1027.2862381497262,1643,1643,0.22056586839337225,1021.954552732277,1453,1453,0.7306986724418929,987.7109479598151,1294,1294,0.37946523746646926,1015.121551248303,1474,1474,0.7928980827244081,1015.8361669250145,1217,1217,0.7360092821292026,1054.435712052863,1135,1135,0.7125576589869863,1060.0770031845645,1170,1170,0.7719608934645676,1025.120380413683,14827,14827,1.0,2.7023350870003847e-05,1,2117,14261.553762871989,14256.012,14391.6818,14601.087200000002,2117,487.5990880963628,762.876,813.627,823.63841,21170
33276.6432215697,1422.1539437186243,767.684079229045,2189.8380229476693,0.6494333959021816,0.40039909715049427,0.1828441615108729,14827,0,0,14827,14827,0.9590143157716918,14827,1.0,1.0,1023.5625799676192,1853,1853,0.6934455868734659,1029.5504584860116,1823,1823,0.7562537362349661,1027.3910186233904,1787,1787,0.7459093300938917,1014.7684183790674,1567,1567,0.2191943396866148,1028.432962336181,1404,1404,0.71862256737517,1002.2902867739581,1367,1367,0.38067197408309894,1040.774605971128,1524,1524,0.7881238119471385,1006.0885442578464,1179,1179,0.7319944214789826,1030.807425004437,1127,1127,0.7147981076307979,1045.1841765886281,1196,1196,0.7719881072704305,1025.0051693451132,14827,14827,1.0,2.7004727669150485e-05,2,2088,14266.501875478927,14255.818500000001,14417.00625,14633.97597,2088,504.4926931034483,764.284,815.0504999999999,824.88089,20880
33081.256973270436,1405.7415519145513,764.5039495332388,2170.24550144779,0.6477338858561249,0.3982422539655054,0.18350101576058306,14827,0,0,14827,14827,0.9592385069147733,14827,1.0,1.0,1020.2253684560833,1833,1833,0.6876601355881407,1028.83342660044,1812,1812,0.7540201634536218,1029.1015444292223,1752,1752,0.7417969421396158,1030.3787358996326,1634,1634,0.2151364416907965,1018.9057380357128,1456,1456,0.7222062432380021,977.3100490783418,1302,1302,0.38235730447465593,1035.1248531048127,1517,1517,0.7859158052002532,1027.8264882987548,1205,1205,0.7431994646789001,1043.9346176033177,1144,1144,0.7084187286174424,1036.9960592662123,1172,1172,0.7643293233826097,1024.84416083619,14827,14827,1.0,2.6859260400991797e-05,3,2057,14268.045699076323,14256.403,14419.6354,14608.700120000001,2057,501.9749431210501,764.314,814.218,824.57079,20570
