green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,cover_decisions,cover_missing,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
81.98013612407411,26.183203240740795,4.44399675925926,30.627200000000055,0.8549003252253143,0.002483830412037034,0.08109884063959584,35,0,0,0,1.0,35,35,0.7579290414432407,35,1.0,1.0,0.9999999999999998,0.0024838304120370345,337.0,11,11,0.8314874349066537,340.3333333333333,15,15,0.8580782240955155,412.3333333333333,9,9,0.8782338010012049,0.0,0,0,0.0,0.0,0,0,0.0,357.8,35,35,1.0,7.096658320105812e-05,0,0.0,0.547,0,0.7296000000000007,35,0,0.0,21,0,21,35,14.592000000000015,0,35.0,0.0,1.0,0,1.0,0,,e3b0c44298fc1c14,0,0,0,21,14,0,0,0,0.0,0,0,d7e0de9b8a3ed9c0,/home/joshua/rl-cloudsimplus-greenscheduling/g1/compressed_timecap_s2/stage_a_out/f_fits/cover_diag/F3/k2_option_ledger.csv,35,0,1,646,-14.376608240740776,-9.67938924674612,0.999,6.792842369487461,27,8,0.7714285714285715,9154,15.361450464396285,13.195,35.10375,54.64359999999995,646,3.443339318885449,1.793,11.30804999999999,15.912600000000001,3230,28.064575815,1220.140625,0.0
