green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_spatial_term_sum,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
108.98270832827318,22.520737744388967,21.683762255611168,44.20450000000014,0.5094670846721238,0.011067088505249489,0.2503611285106596,50,0,0,0,1.0,50,50,0.828744124834986,50,1.0,1.0,0.9999999999999999,0.01106708850524949,450.0000229166667,12,12,0.79402498824361,389.80001,10,10,0.7439744040601302,463.07144821428574,14,14,0.6044018006906392,587.4285821428572,7,7,0.0,364.42857499999997,7,7,0.0,448.88001499999996,50,50,1.0,0.00022134177010498977,0,0.0,0.729111111111111,0,6.707989996487881,50,0.0,50,134.15979992975767,0,50.0,0.0,1.0,1.0,0,,e3b0c44298fc1c14,0,1,845,-171.04177010498896,-22.6417066454173,0.99,9.446116373671247,54,50,0.5192307692307693,26234,1643.257252071006,1553.506,2412.5226,3051.7823999999828,845,4.191562603550295,1.934,13.535,15.136760000000011,4225,34.745219561,1131.5859375,0.0
